File Name,Target ID,Image ID,Race,Gender,Expression,age_low,age_high,smile_value,smile_confidence,gender_value,gender_confidence,top_emotion
CFD-WF-204-038-N.jpg,WF-204,038,W,F,N,22,34,False,99.76797485351562,Female,99.6095199584961,CALM
CFD-WF-036-030-HC.jpg,WF-036,030,W,F,HC,18,30,True,86.2531967163086,Female,92.89923095703125,HAPPY
CFD-WF-036-040-F.jpg,WF-036,040,W,F,F,22,34,False,83.21992492675781,Female,88.09700775146484,FEAR
CFD-WF-036-023-N.jpg,WF-036,023,W,F,N,15,27,False,99.86309814453125,Female,95.48299407958984,SAD
CFD-WF-036-015-A.jpg,WF-036,015,W,F,A,18,30,False,96.75590515136719,Female,53.98574447631836,ANGRY
CFD-WF-036-026-HO.jpg,WF-036,026,W,F,HO,22,34,True,99.93534851074219,Female,98.29845428466797,HAPPY
CFD-AF-247-278-N.jpg,AF-247,278,A,F,N,23,35,False,96.09915924072266,Female,99.24415588378906,CALM
CFD-WF-009-006-HC.jpg,WF-009,006,W,F,HC,22,34,True,99.42071533203125,Female,98.58425903320312,HAPPY
CFD-WF-009-015-F.jpg,WF-009,015,W,F,F,6,16,False,98.12503051757812,Female,99.57658386230469,SAD
CFD-WF-009-004-HO.jpg,WF-009,004,W,F,HO,22,34,True,99.96409606933594,Female,99.3824234008789,HAPPY
CFD-WF-009-010-A.jpg,WF-009,010,W,F,A,22,34,False,98.15562438964844,Female,95.96417999267578,ANGRY
CFD-WF-009-001-N.jpg,WF-009,001,W,F,N,20,32,False,99.87938690185547,Female,99.67807006835938,CALM
CFD-BF-234-167-N.jpg,BF-234,167,B,F,N,23,37,False,99.31069946289062,Female,99.44886016845703,CALM
CFD-BF-006-017-N.jpg,BF-006,017,B,F,N,20,32,False,95.06254577636719,Female,99.77992248535156,CALM
CFD-BF-006-008-HC.jpg,BF-006,008,B,F,HC,31,47,True,98.4137954711914,Female,78.2229995727539,HAPPY
CFD-BF-006-018-F.jpg,BF-006,018,B,F,F,19,31,True,99.52140808105469,Female,99.5831069946289,HAPPY
CFD-BF-006-012-A.jpg,BF-006,012,B,F,A,22,34,False,95.71025085449219,Female,88.61255645751953,ANGRY
CFD-BF-006-006-HO.jpg,BF-006,006,B,F,HO,17,29,True,99.91045379638672,Female,88.85230255126953,HAPPY
CFD-AF-224-026-N.jpg,AF-224,026,A,F,N,21,33,False,95.31120300292969,Female,98.28413391113281,CALM
CFD-BF-039-008-HC.jpg,BF-039,008,B,F,HC,15,27,True,98.53591918945312,Female,90.69853973388672,HAPPY
CFD-BF-039-039-A.jpg,BF-039,039,B,F,A,40,58,False,94.33511352539062,Female,98.19669342041016,ANGRY
CFD-BF-039-033-HO.jpg,BF-039,033,B,F,HO,13,25,True,99.9717025756836,Female,94.13074493408203,HAPPY
CFD-BF-039-022-F.jpg,BF-039,022,B,F,F,28,44,True,98.45296478271484,Female,69.8548583984375,HAPPY
CFD-BF-039-031-N.jpg,BF-039,031,B,F,N,21,33,False,98.94812774658203,Female,99.80223846435547,SAD
CFD-LM-234-176-N.jpg,LM-234,176,L,M,N,22,34,False,99.73031616210938,Male,62.97074508666992,CALM
CFD-BF-001-026-A.jpg,BF-001,026,B,F,A,27,43,False,96.54327392578125,Female,60.48160171508789,ANGRY
CFD-BF-001-018-HO.jpg,BF-001,018,B,F,HO,32,48,True,99.98552703857422,Male,54.287052154541016,HAPPY
CFD-BF-001-009-F.jpg,BF-001,009,B,F,F,22,34,False,98.98616790771484,Female,74.23318481445312,SURPRISED
CFD-BF-001-025-N.jpg,BF-001,025,B,F,N,31,47,False,99.8136215209961,Male,84.71205139160156,CALM
CFD-BF-001-021-HC.jpg,BF-001,021,B,F,HC,32,48,True,99.7259521484375,Female,51.726131439208984,HAPPY
CFD-BF-233-116-N.jpg,BF-233,116,B,F,N,23,37,False,97.6785888671875,Female,99.92279815673828,CALM
CFD-LM-233-171-N.jpg,LM-233,171,L,M,N,29,45,False,99.63088989257812,Male,87.369140625,CALM
CFD-AF-223-183-N.jpg,AF-223,183,A,F,N,31,47,False,98.55039978027344,Female,94.0743179321289,CALM
CFD-BF-037-026-HO.jpg,BF-037,026,B,F,HO,31,47,True,99.93218231201172,Female,98.20155334472656,HAPPY
CFD-BF-037-013-A.jpg,BF-037,013,B,F,A,22,34,False,92.28135681152344,Female,99.59314727783203,ANGRY
CFD-BF-037-022-N.jpg,BF-037,022,B,F,N,26,40,False,98.68185424804688,Female,99.90739440917969,CALM
CFD-BF-037-043-F.jpg,BF-037,043,B,F,F,22,34,False,91.28591918945312,Female,98.7198715209961,FEAR
CFD-BF-037-030-HC.jpg,BF-037,030,B,F,HC,30,46,True,98.76242065429688,Female,98.71923065185547,HAPPY
CFD-BF-205-141-N.jpg,BF-205,141,B,F,N,8,18,False,99.91862487792969,Female,95.74588775634766,CALM
CFD-AF-215-70-N.jpg,AF-215,70,A,F,N,18,30,False,98.70171356201172,Female,94.20551300048828,ANGRY
CFD-BF-008-012-A.jpg,BF-008,012,B,F,A,23,35,False,98.01091003417969,Female,98.75428009033203,SAD
CFD-BF-008-007-HC.jpg,BF-008,007,B,F,HC,22,34,True,58.09025192260742,Female,99.55756378173828,HAPPY
CFD-BF-008-001-N.jpg,BF-008,001,B,F,N,17,29,False,99.82227325439453,Female,99.93865966796875,CALM
CFD-BF-008-018-F.jpg,BF-008,018,B,F,F,22,34,False,88.50657653808594,Female,98.41722106933594,FEAR
CFD-BF-008-003-HO.jpg,BF-008,003,B,F,HO,21,33,True,99.05683135986328,Female,99.45840454101562,HAPPY
CFD-BF-202-109-N.jpg,BF-202,109,B,F,N,30,46,False,98.98265838623047,Female,99.13797760009766,SAD
CFD-BF-030-009-HC.jpg,BF-030,009,B,F,HC,12,22,True,99.89032745361328,Female,98.99856567382812,HAPPY
CFD-BF-030-002-N.jpg,BF-030,002,B,F,N,12,22,False,74.33421325683594,Female,99.44457244873047,CALM
CFD-BF-030-023-F.jpg,BF-030,023,B,F,F,23,37,False,63.15883255004883,Female,87.24594116210938,FEAR
CFD-BF-030-007-HO.jpg,BF-030,007,B,F,HO,16,28,True,99.98768615722656,Female,98.87174987792969,HAPPY
CFD-WF-251-014-N.jpg,WF-251,014,W,F,N,24,38,False,98.9849624633789,Female,97.95301818847656,CALM
CFD-AF-212-097-N.jpg,AF-212,097,A,F,N,22,34,False,99.44234466552734,Female,99.62818908691406,CALM
CFD-LM-202-072-N.jpg,LM-202,072,L,M,N,30,46,False,99.88072204589844,Male,99.55831146240234,CALM
CFD-WF-037-029-N.jpg,WF-037,029,W,F,N,22,34,False,98.38187408447266,Female,96.0798568725586,CALM
CFD-WF-037-024-F.jpg,WF-037,024,W,F,F,23,37,False,89.60891723632812,Female,91.8197021484375,SURPRISED
CFD-WF-037-034-HC.jpg,WF-037,034,W,F,HC,26,40,True,99.7022933959961,Female,98.89996337890625,HAPPY
CFD-WF-037-016-A.jpg,WF-037,016,W,F,A,22,34,False,96.24835205078125,Female,83.19823455810547,ANGRY
CFD-WF-205-006-N.jpg,WF-205,006,W,F,N,19,31,False,99.62841033935547,Female,99.87274169921875,CALM
CFD-AF-246-242-N.jpg,AF-246,242,A,F,N,22,34,False,88.47130584716797,Female,97.06156158447266,CALM
CFD-WF-008-005-HC.jpg,WF-008,005,W,F,HC,23,37,True,93.18486785888672,Female,99.69881439208984,HAPPY
CFD-WF-008-016-F.jpg,WF-008,016,W,F,F,20,32,False,99.29255676269531,Female,99.27816772460938,SURPRISED
CFD-WF-008-011-A.jpg,WF-008,011,W,F,A,27,43,False,95.91773986816406,Female,99.5649642944336,ANGRY
CFD-WF-008-003-HO.jpg,WF-008,003,W,F,HO,23,35,True,99.8003158569336,Female,99.72283935546875,HAPPY
CFD-WF-008-002-N.jpg,WF-008,002,W,F,N,23,35,False,99.64070129394531,Female,99.73760223388672,CALM
CFD-LM-251-073-N.jpg,LM-251,073,L,M,N,22,34,False,99.60770416259766,Male,99.21546936035156,CALM
CFD-AF-241-141-N.jpg,AF-241,141,A,F,N,23,37,False,99.74650573730469,Female,99.43744659423828,CALM
CFD-WF-202-056-N.jpg,WF-202,056,W,F,N,22,34,False,98.75440979003906,Female,98.98729705810547,CALM
CFD-WF-030-031-HC.jpg,WF-030,031,W,F,HC,19,31,True,97.20354461669922,Female,99.01951599121094,HAPPY
CFD-WF-030-026-F.jpg,WF-030,026,W,F,F,32,48,False,64.0838394165039,Female,99.3713607788086,FEAR
CFD-WF-030-003-HO.jpg,WF-030,003,W,F,HO,23,37,True,99.57697296142578,Female,99.5859375,HAPPY
CFD-WF-030-002-N.jpg,WF-030,002,W,F,N,16,28,False,99.84949493408203,Female,99.942138671875,CALM
CFD-WF-030-033-A.jpg,WF-030,033,W,F,A,27,43,False,94.41096496582031,Female,96.60689544677734,ANGRY
CFD-BF-251-211-N.jpg,BF-251,211,B,F,N,25,39,False,98.71282958984375,Female,99.709228515625,CALM
CFD-WF-234-086-N.jpg,WF-234,086,W,F,N,14,26,False,99.94026184082031,Female,99.53910064697266,CALM
CFD-WF-006-002-N.jpg,WF-006,002,W,F,N,16,28,False,99.9194564819336,Female,98.50653839111328,CALM
CFD-WF-006-011-F.jpg,WF-006,011,W,F,F,16,28,False,99.62672424316406,Female,98.0900650024414,SURPRISED
CFD-WF-006-019-A.jpg,WF-006,019,W,F,A,15,27,False,99.4992904663086,Female,92.7396240234375,CALM
CFD-WF-006-006-HO.jpg,WF-006,006,W,F,HO,21,33,True,98.7626953125,Female,99.51912689208984,HAPPY
CFD-WF-006-003-HC.jpg,WF-006,003,W,F,HC,22,34,True,87.78973388671875,Female,99.6991958618164,HAPPY
CFD-AF-248-148-N.jpg,AF-248,148,A,F,N,22,34,False,97.36559295654297,Female,99.8822250366211,CALM
CFD-WF-039-025-N.jpg,WF-039,025,W,F,N,14,26,False,99.33291625976562,Female,99.82937622070312,CONFUSED
CFD-WF-039-032-A.jpg,WF-039,032,W,F,A,30,46,False,94.07142639160156,Female,95.03086853027344,CONFUSED
CFD-WF-039-008-HC.jpg,WF-039,008,W,F,HC,20,32,True,97.04931640625,Female,99.495849609375,HAPPY
CFD-WF-039-005-HO.jpg,WF-039,005,W,F,HO,16,28,True,99.63738250732422,Female,99.38883972167969,HAPPY
CFD-WF-039-044-F.jpg,WF-039,044,W,F,F,22,34,True,55.70177459716797,Female,99.23050689697266,ANGRY
CFD-WF-001-009-HO.jpg,WF-001,009,W,F,HO,22,34,True,99.86344909667969,Female,98.9029541015625,HAPPY
CFD-WF-001-016-A.jpg,WF-001,016,W,F,A,19,31,False,98.77442169189453,Female,94.9377212524414,ANGRY
CFD-WF-001-003-N.jpg,WF-001,003,W,F,N,21,33,False,99.84405517578125,Female,99.02772521972656,CALM
CFD-WF-001-010-HC.jpg,WF-001,010,W,F,HC,26,40,True,99.2233657836914,Female,98.61490631103516,HAPPY
CFD-WF-001-027-F.jpg,WF-001,027,W,F,F,22,34,False,97.2903823852539,Female,88.75950622558594,SURPRISED
CFD-WF-233-112-N.jpg,WF-233,112,W,F,N,18,30,False,99.42314910888672,Female,99.54322814941406,CALM
CFD-BF-242-154-N.jpg,BF-242,154,B,F,N,14,26,False,98.47602844238281,Female,99.73250579833984,CALM
CFD-WF-211-001-N.jpg,WF-211,001,W,F,N,20,32,False,98.84473419189453,Female,99.3753662109375,CALM
CFD-WF-023-020-HO.jpg,WF-023,020,W,F,HO,23,37,True,99.85433959960938,Female,99.3826904296875,HAPPY
CFD-WF-023-026-F.jpg,WF-023,026,W,F,F,23,35,False,93.3000717163086,Female,99.13748931884766,FEAR
CFD-WF-023-021-HC.jpg,WF-023,021,W,F,HC,23,37,False,83.50263977050781,Female,99.05117797851562,DISGUSTED
CFD-WF-023-013-A.jpg,WF-023,013,W,F,A,38,56,False,94.9397201538086,Female,94.20404052734375,ANGRY
CFD-WF-023-003-N.jpg,WF-023,003,W,F,N,23,37,False,99.04945373535156,Female,99.08094787597656,CALM
CFD-AF-252-135-N.jpg,AF-252,135,A,F,N,22,34,False,98.65939331054688,Female,99.67056274414062,CALM
CFD-LM-242-002-N.jpg,LM-242,002,L,M,N,22,34,False,94.67557525634766,Female,55.14857864379883,CALM
CFD-WF-229-004-N.jpg,WF-229,004,W,F,N,13,23,False,98.32345581054688,Female,99.05406951904297,SAD
CFD-BF-245-178-N.jpg,BF-245,178,B,F,N,22,34,False,98.26534271240234,Female,87.12968444824219,CALM
CFD-AF-255-209-N.jpg,AF-255,209,A,F,N,22,34,False,99.31497192382812,Female,99.39511108398438,CALM
CFD-WF-024-006-HO.jpg,WF-024,006,W,F,HO,22,34,True,99.90402221679688,Female,99.73933410644531,HAPPY
CFD-WF-024-003-N.jpg,WF-024,003,W,F,N,18,30,False,99.71347045898438,Female,99.86478424072266,CALM
CFD-WF-024-029-A.jpg,WF-024,029,W,F,A,23,37,False,93.91827392578125,Female,78.48503875732422,ANGRY
CFD-WF-024-010-HC.jpg,WF-024,010,W,F,HC,22,34,True,84.25376892089844,Female,99.80859375,HAPPY
CFD-WF-024-031-F.jpg,WF-024,031,W,F,F,22,34,False,90.34589385986328,Female,99.4721908569336,FEAR
CFD-BF-048-005-HO.jpg,BF-048,005,B,F,HO,34,50,True,99.83179473876953,Female,98.14554595947266,HAPPY
CFD-BF-048-038-A.jpg,BF-048,038,B,F,A,26,40,False,87.06487274169922,Female,99.41126251220703,CONFUSED
CFD-BF-048-006-HC.jpg,BF-048,006,B,F,HC,36,54,True,98.09663391113281,Female,99.10540008544922,HAPPY
CFD-BF-048-013-F.jpg,BF-048,013,B,F,F,18,30,False,91.65979766845703,Female,96.58863830566406,FEAR
CFD-BF-048-002-N.jpg,BF-048,002,B,F,N,30,46,False,98.31045532226562,Female,99.78785705566406,CALM
CFD-WF-216-079-N.jpg,WF-216,079,W,F,N,22,34,False,99.6202621459961,Female,97.9596939086914,CALM
CFD-BF-041-004-HO.jpg,BF-041,004,B,F,HO,13,23,True,99.89393615722656,Female,73.4011459350586,HAPPY
CFD-BF-041-001-N.jpg,BF-041,001,B,F,N,13,23,False,98.53071594238281,Female,93.95731353759766,CALM
CFD-BF-041-018-F.jpg,BF-041,018,B,F,F,18,30,False,76.44207000732422,Female,97.4148941040039,SURPRISED
CFD-BF-041-038-HC.jpg,BF-041,038,B,F,HC,13,25,True,93.86750793457031,Female,71.23343658447266,HAPPY
CFD-BF-041-047-A.jpg,BF-041,047,B,F,A,13,25,False,93.39238739013672,Female,92.42979431152344,ANGRY
CFD-WF-012-017-F.jpg,WF-012,017,W,F,F,14,26,False,93.20883178710938,Female,94.35566711425781,FEAR
CFD-WF-012-002-N.jpg,WF-012,002,W,F,N,22,34,False,99.61015319824219,Female,99.83194732666016,CALM
CFD-WF-012-004-HC.jpg,WF-012,004,W,F,HC,22,34,True,99.8763198852539,Female,98.84742736816406,HAPPY
CFD-WF-012-012-A.jpg,WF-012,012,W,F,A,22,34,False,97.6422348022461,Female,99.05879211425781,ANGRY
CFD-WF-012-007-HO.jpg,WF-012,007,W,F,HO,22,34,True,99.97017669677734,Female,99.6761703491211,HAPPY
CFD-WF-220-101-N.jpg,WF-220,101,W,F,N,17,29,False,99.58317565917969,Female,99.80423736572266,CALM
CFD-WF-218-087-N.jpg,WF-218,087,W,F,N,22,34,False,99.79280090332031,Female,99.94190979003906,CALM
CFD-WF-227-002-N.jpg,WF-227,002,W,F,N,19,31,False,97.9153823852539,Female,99.25377655029297,CALM
CFD-WF-015-014-A.jpg,WF-015,014,W,F,A,21,33,False,97.39922332763672,Female,99.61566925048828,ANGRY
CFD-WF-015-006-N.jpg,WF-015,006,W,F,N,22,34,False,99.73786163330078,Female,99.90924072265625,CALM
CFD-WF-015-022-HO.jpg,WF-015,022,W,F,HO,22,34,True,99.98210906982422,Female,99.87651824951172,HAPPY
CFD-WF-015-027-F.jpg,WF-015,027,W,F,F,22,34,False,95.53836059570312,Female,99.52808380126953,SURPRISED
CFD-WF-015-023-HC.jpg,WF-015,023,W,F,HC,22,34,True,99.38127899169922,Female,99.44470977783203,HAPPY
CFD-AF-230-193-N.jpg,AF-230,193,A,F,N,22,34,False,99.18757629394531,Female,95.79792022705078,CALM
CFD-LM-220-329-N.jpg,LM-220,329,L,M,N,24,38,False,99.72854614257812,Male,98.93911743164062,CALM
CFD-BF-012-020-HC.jpg,BF-012,020,B,F,HC,32,48,True,96.42971801757812,Female,98.98601531982422,HAPPY
CFD-BF-012-018-F.jpg,BF-012,018,B,F,F,14,26,False,96.4574966430664,Female,77.35115051269531,SURPRISED
CFD-BF-012-019-HO.jpg,BF-012,019,B,F,HO,22,34,True,99.90617370605469,Female,99.53504180908203,HAPPY
CFD-BF-012-001-N.jpg,BF-012,001,B,F,N,23,37,False,99.4563980102539,Female,91.8606185913086,SAD
CFD-BF-012-015-A.jpg,BF-012,015,B,F,A,32,48,False,92.48928833007812,Female,88.06686401367188,ANGRY
CFD-BF-220-161-N.jpg,BF-220,161,B,F,N,23,35,False,96.40019989013672,Male,62.527347564697266,CALM
CFD-LM-227-103-N.jpg,LM-227,103,L,M,N,22,34,False,99.62967681884766,Male,78.70165252685547,CALM
CFD-BF-218-207-N.jpg,BF-218,207,B,F,N,26,40,False,54.85575866699219,Female,99.96167755126953,HAPPY
CFD-AF-237-223-N.jpg,AF-237,223,A,F,N,24,38,False,99.60082244873047,Female,98.23040771484375,CALM
CFD-LM-218-183-N.jpg,LM-218,183,L,M,N,32,48,False,99.17697143554688,Male,99.45397186279297,CALM
CFD-AF-208-003-N.jpg,AF-208,003,A,F,N,22,34,False,99.68351745605469,Female,91.79376220703125,ANGRY
CFD-BF-227-137-N.jpg,BF-227,137,B,F,N,22,34,False,97.82781982421875,Female,99.07882690429688,ANGRY
CFD-BF-015-025-F.jpg,BF-015,025,B,F,F,21,33,False,87.36582946777344,Female,99.6589126586914,CONFUSED
CFD-BF-015-022-A.jpg,BF-015,022,B,F,A,21,33,False,96.42122650146484,Female,98.85213470458984,ANGRY
CFD-BF-015-006-HO.jpg,BF-015,006,B,F,HO,22,34,True,99.90718078613281,Female,97.20652770996094,HAPPY
CFD-BF-015-004-N.jpg,BF-015,004,B,F,N,17,29,False,99.3915786743164,Female,99.7715835571289,SAD
CFD-BF-015-007-HC.jpg,BF-015,007,B,F,HC,26,40,True,97.80199432373047,Female,97.09806060791016,HAPPY
CFD-LM-211-128-N.jpg,LM-211,128,L,M,N,21,33,False,99.47925567626953,Male,84.82807159423828,CALM
CFD-AF-201-060-N.jpg,AF-201,060,A,F,N,22,34,False,98.79570007324219,Female,93.70308685302734,CALM
CFD-WF-242-001-N.jpg,WF-242,001,W,F,N,20,32,False,99.42598724365234,Female,99.4899673461914,CALM
CFD-BF-211-168-N.jpg,BF-211,168,B,F,N,34,50,False,96.517333984375,Female,96.18480682373047,ANGRY
CFD-BF-023-014-F.jpg,BF-023,014,B,F,F,30,46,False,89.13848114013672,Female,98.91450500488281,FEAR
CFD-BF-023-013-A.jpg,BF-023,013,B,F,A,25,39,False,96.58534240722656,Female,95.65479278564453,SAD
CFD-BF-023-012-HC.jpg,BF-023,012,B,F,HC,22,34,True,99.54508209228516,Female,94.87655639648438,HAPPY
CFD-BF-023-010-N.jpg,BF-023,010,B,F,N,31,47,False,99.32388305664062,Female,99.44733428955078,SAD
CFD-BF-023-003-HO.jpg,BF-023,003,B,F,HO,21,33,True,99.69071960449219,Female,98.63290405273438,HAPPY
CFD-BF-229-179-N.jpg,BF-229,179,B,F,N,23,37,False,98.69746398925781,Female,99.66989135742188,CALM
CFD-WF-245-084-N.jpg,WF-245,084,W,F,N,31,47,False,98.70557403564453,Female,95.66439819335938,CALM
CFD-AF-206-079-N.jpg,AF-206,079,A,F,N,22,34,False,98.14876556396484,Female,96.45069885253906,CALM
CFD-LM-216-082-N.jpg,LM-216,082,L,M,N,20,32,False,99.22107696533203,Male,97.26897430419922,CALM
CFD-AF-239-171-N.jpg,AF-239,171,A,F,N,22,34,False,98.93428802490234,Female,99.67669677734375,CALM
CFD-BF-024-002-N.jpg,BF-024,002,B,F,N,23,35,False,99.0422134399414,Female,99.47882843017578,CALM
CFD-BF-024-030-F.jpg,BF-024,030,B,F,F,24,38,True,88.36382293701172,Female,91.16553497314453,SURPRISED
CFD-BF-024-003-HC.jpg,BF-024,003,B,F,HC,30,46,True,88.95890045166016,Female,97.67312622070312,HAPPY
CFD-BF-024-024-A.jpg,BF-024,024,B,F,A,26,42,False,81.26455688476562,Female,98.85540771484375,DISGUSTED
CFD-BF-024-005-HO.jpg,BF-024,005,B,F,HO,25,39,True,99.8984146118164,Female,98.92959594726562,HAPPY
CFD-BF-216-132-N.jpg,BF-216,132,B,F,N,22,34,False,98.93143463134766,Female,99.64983367919922,CALM
CFD-LM-229-187-N.jpg,LM-229,187,L,M,N,26,40,False,99.33726501464844,Male,99.68050384521484,CALM
CFD-BF-047-004-HC.jpg,BF-047,004,B,F,HC,25,39,True,98.39846801757812,Female,99.4244155883789,HAPPY
CFD-BF-047-003-N.jpg,BF-047,003,B,F,N,25,39,False,98.80741882324219,Female,99.8702392578125,CALM
CFD-BF-047-055-F.jpg,BF-047,055,B,F,F,23,37,False,88.69247436523438,Female,97.21072387695312,FEAR
CFD-BF-047-046-A.jpg,BF-047,046,B,F,A,25,39,False,95.67267608642578,Female,98.24175262451172,ANGRY
CFD-BF-047-028-HO.jpg,BF-047,028,B,F,HO,20,32,True,99.7841567993164,Female,98.70803833007812,HAPPY
CFD-WF-219-038-N.jpg,WF-219,038,W,F,N,17,29,False,99.5372543334961,Female,99.1093521118164,CALM
CFD-WF-014-002-N.jpg,WF-014,002,W,F,N,22,34,False,99.6466293334961,Female,99.63091278076172,CALM
CFD-WF-014-004-HO.jpg,WF-014,004,W,F,HO,32,48,True,99.71156311035156,Female,99.42286682128906,HAPPY
CFD-WF-014-012-A.jpg,WF-014,012,W,F,A,23,35,False,99.36210632324219,Female,99.17686462402344,CALM
CFD-WF-014-009-HC.jpg,WF-014,009,W,F,HC,32,48,True,83.66199493408203,Female,99.65126037597656,HAPPY
CFD-WF-014-023-F.jpg,WF-014,023,W,F,F,34,50,True,98.22077178955078,Female,99.15779113769531,HAPPY
CFD-WF-226-095-N.jpg,WF-226,095,W,F,N,25,39,False,99.47110748291016,Female,99.57644653320312,CALM
CFD-BF-040-003-N.jpg,BF-040,003,B,F,N,13,25,False,99.72195434570312,Female,99.52833557128906,CALM
CFD-BF-040-051-A.jpg,BF-040,051,B,F,A,22,34,False,96.42334747314453,Female,91.3584976196289,SAD
CFD-BF-040-010-HC.jpg,BF-040,010,B,F,HC,13,25,True,94.6745376586914,Female,93.91511535644531,HAPPY
CFD-BF-040-043-HO.jpg,BF-040,043,B,F,HO,14,26,True,99.9777603149414,Female,85.51483154296875,HAPPY
CFD-BF-040-081-F.jpg,BF-040,081,B,F,F,17,29,False,70.88302612304688,Female,79.24223327636719,FEAR
CFD-WF-221-005-N.jpg,WF-221,005,W,F,N,20,32,False,99.77559661865234,Female,99.81559753417969,CALM
CFD-WF-013-009-HC.jpg,WF-013,009,W,F,HC,22,34,True,98.5613784790039,Female,92.09605407714844,HAPPY
CFD-WF-013-003-N.jpg,WF-013,003,W,F,N,22,34,False,98.44034576416016,Female,98.2489013671875,CALM
CFD-WF-013-006-HO.jpg,WF-013,006,W,F,HO,22,34,True,99.6382827758789,Female,96.89905548095703,HAPPY
CFD-WF-013-015-A.jpg,WF-013,015,W,F,A,25,39,False,90.78119659423828,Female,89.3112564086914,ANGRY
CFD-WF-013-019-F.jpg,WF-013,019,W,F,F,31,47,False,87.29247283935547,Female,99.19757843017578,FEAR
CFD-BF-244-231-N.jpg,BF-244,231,B,F,N,23,35,False,99.43656921386719,Female,99.90428161621094,CALM
CFD-WF-228-196-N.jpg,WF-228,196,W,F,N,20,32,False,99.777587890625,Female,99.52903747558594,CALM
CFD-AF-254-167-N.jpg,AF-254,167,A,F,N,23,37,False,98.6672134399414,Female,96.19375610351562,CALM
CFD-BF-049-039-A.jpg,BF-049,039,B,F,A,22,34,False,90.12066650390625,Female,95.23251342773438,ANGRY
CFD-BF-049-042-F.jpg,BF-049,042,B,F,F,23,35,False,66.29348754882812,Female,99.50674438476562,DISGUSTED
CFD-BF-049-032-N.jpg,BF-049,032,B,F,N,15,27,False,99.67020416259766,Female,99.757568359375,CALM
CFD-BF-049-034-HO.jpg,BF-049,034,B,F,HO,14,26,True,99.95240020751953,Female,92.38666534423828,HAPPY
CFD-BF-049-036-HC.jpg,BF-049,036,B,F,HC,18,30,True,99.68437194824219,Female,93.50237274169922,HAPPY
CFD-WF-217-085-N.jpg,WF-217,085,W,F,N,22,34,False,99.57271575927734,Female,99.6578369140625,CALM
CFD-WF-025-031-F.jpg,WF-025,031,W,F,F,24,38,False,80.35962677001953,Female,94.9732666015625,FEAR
CFD-WF-025-023-HC.jpg,WF-025,023,W,F,HC,26,42,True,99.471923828125,Female,96.69114685058594,HAPPY
CFD-WF-025-015-A.jpg,WF-025,015,W,F,A,25,39,False,94.5377197265625,Female,95.55289459228516,ANGRY
CFD-WF-025-019-N.jpg,WF-025,019,W,F,N,22,34,False,99.46823120117188,Female,99.7090072631836,CONFUSED
CFD-WF-025-006-HO.jpg,WF-025,006,W,F,HO,22,34,True,99.82254028320312,Female,97.77606201171875,HAPPY
CFD-LM-244-068-N.jpg,LM-244,068,L,M,N,30,46,False,99.81916809082031,Male,98.79379272460938,CALM
CFD-BF-243-164-N.jpg,BF-243,164,B,F,N,13,23,False,99.06260681152344,Female,99.73663330078125,CALM
CFD-LM-243-075-N.jpg,LM-243,075,L,M,N,13,25,False,99.68927764892578,Male,63.86998748779297,CALM
CFD-WF-022-019-HO.jpg,WF-022,019,W,F,HO,22,34,True,99.9710464477539,Female,98.53849029541016,HAPPY
CFD-WF-022-017-N.jpg,WF-022,017,W,F,N,20,32,False,99.69622039794922,Female,99.78316497802734,CALM
CFD-WF-022-023-A.jpg,WF-022,023,W,F,A,21,33,False,93.87580871582031,Female,93.98951721191406,ANGRY
CFD-WF-022-014-F.jpg,WF-022,014,W,F,F,17,29,False,83.13164520263672,Female,99.1366958618164,CONFUSED
CFD-WF-022-007-HC.jpg,WF-022,007,W,F,HC,19,31,True,99.43418884277344,Female,98.26610565185547,HAPPY
CFD-WF-210-086-N.jpg,WF-210,086,W,F,N,21,33,False,95.67676544189453,Female,93.9145736694336,ANGRY
CFD-AF-253-130-N.jpg,AF-253,130,A,F,N,24,38,False,91.0270004272461,Female,53.632713317871094,CALM
CFD-LM-217-162-N.jpg,LM-217,162,L,M,N,22,34,False,99.42282104492188,Male,99.42645263671875,CALM
CFD-WF-244-163-N.jpg,WF-244,163,W,F,N,20,32,False,99.60286712646484,Female,99.7254638671875,CALM
CFD-BF-228-212-N.jpg,BF-228,212,B,F,N,28,44,False,75.45342254638672,Female,99.10787963867188,DISGUSTED
CFD-AF-207-023-N.jpg,AF-207,023,A,F,N,24,38,False,98.3599853515625,Female,95.08905029296875,ANGRY
CFD-LM-228-188-N.jpg,LM-228,188,L,M,N,26,42,False,99.61487579345703,Male,96.4096450805664,CALM
CFD-AF-238-185-N.jpg,AF-238,185,A,F,N,24,38,False,98.04560089111328,Female,97.79994201660156,CALM
CFD-BF-217-189-N.jpg,BF-217,189,B,F,N,22,34,False,99.48121643066406,Female,99.83522033691406,CALM
CFD-BF-025-018-HC.jpg,BF-025,018,B,F,HC,23,35,True,93.30123138427734,Female,86.8845443725586,HAPPY
CFD-BF-025-005-HO.jpg,BF-025,005,B,F,HO,13,23,True,99.97014617919922,Female,95.24049377441406,HAPPY
CFD-BF-025-011-A.jpg,BF-025,011,B,F,A,17,29,False,92.06966400146484,Female,88.14103698730469,ANGRY
