File Name,Target ID,Race,Gender,Emotion,Age,Origin,amazon_age_low,amazon_age_high,amazon_smile,amazon_smile_confidence,amazon_gender,amazon_gender_confidence,amazon_emotion,clarifai_race,clarifai_race_confidence,clarifai_gender,clarifai_gender_confidence,clarifai_age,clarifai_age_confidence,face++_gender,face++_age,face++_emotion,face++_smiling,microsoft_gender,microsoft_age,microsoft_emotion,microsoft_smile
CFD-WF-009-010-A.jpg,WF-009,W,F,A,23,CFD,22,34,False,98.15562438964844,Female,95.96417999267578,ANGRY,white,0.990917265,feminine,0.56496489,41,0.64702642,Male,45,neutral,False,female,22.0,neutral,0.002
CFD-WF-009-001-N.jpg,WF-009,W,F,N,23,CFD,20,32,False,99.87938690185548,Female,99.67807006835938,CALM,white,0.994490862,masculine,0.991687775,13,0.831257582,Female,32,neutral,False,female,18.0,neutral,0.0
CFD-BF-234-167-N.jpg,BF-234,B,F,N,46,CFD,23,37,False,99.31069946289062,Female,99.44886016845705,CALM,asian,0.662947655,feminine,0.866688371,55,0.681152105,Female,54,neutral,False,female,43.0,neutral,0.001
CFD-BF-006-017-N.jpg,BF-006,B,F,N,27,CFD,20,32,False,95.0625457763672,Female,99.77992248535156,CALM,black or african american,0.99440372,masculine,0.528223515,27,0.35653621,Female,20,neutral,False,female,19.0,neutral,0.0
CFD-BF-006-008-HC.jpg,BF-006,B,F,HC,27,CFD,31,47,True,98.4137954711914,Female,78.2229995727539,HAPPY,black or african american,0.9968180059999999,feminine,0.725770116,37,0.494294465,Male,27,happiness,True,female,20.0,happiness,1.0
CFD-BF-006-018-F.jpg,BF-006,B,F,F,27,CFD,19,31,True,99.52140808105469,Female,99.5831069946289,HAPPY,black or african american,0.999244213,masculine,0.636281013,37,0.533955097,Female,30,fear,True,female,21.0,happiness,0.5579999999999999
CFD-BF-006-012-A.jpg,BF-006,B,F,A,27,CFD,22,34,False,95.7102508544922,Female,88.61255645751953,ANGRY,black or african american,0.9989151359999999,feminine,0.624790549,37,0.370507479,Male,24,neutral,False,female,24.0,anger,0.0
CFD-BF-006-006-HO.jpg,BF-006,B,F,HO,27,CFD,17,29,True,99.91045379638672,Female,88.85230255126953,HAPPY,black or african american,0.990685165,feminine,0.690859199,38,0.48158791700000003,Female,29,happiness,True,female,19.0,happiness,1.0
CFD-AF-224-026-N.jpg,AF-224,A,F,N,28,CFD,21,33,False,95.31120300292969,Female,98.2841339111328,CALM,asian,0.9995381240000001,feminine,0.995232821,41,0.770634651,Female,37,neutral,False,female,26.0,neutral,0.0
CFD-BF-039-008-HC.jpg,BF-039,B,F,HC,24,CFD,15,27,True,98.53591918945312,Female,90.69853973388672,HAPPY,black or african american,0.999889791,feminine,0.813492715,36,0.481220365,Female,32,happiness,True,female,22.0,happiness,1.0
CFD-BF-039-039-A.jpg,BF-039,B,F,A,24,CFD,40,58,False,94.33511352539062,Female,98.19669342041016,ANGRY,black or african american,0.999999106,feminine,0.971288323,53,0.379302859,Female,37,anger,False,female,27.0,anger,0.0
CFD-BF-039-033-HO.jpg,BF-039,B,F,HO,24,CFD,13,25,True,99.9717025756836,Female,94.13074493408205,HAPPY,black or african american,0.999994755,feminine,0.525174916,23,0.56107378,Female,29,happiness,True,female,18.0,happiness,1.0
CFD-BF-039-022-F.jpg,BF-039,B,F,F,24,CFD,28,44,True,98.45296478271484,Female,69.8548583984375,HAPPY,black or african american,0.9999839070000001,feminine,0.974303365,39,0.44020324899999996,Female,41,happiness,True,female,24.0,sadness,0.285
CFD-BF-039-031-N.jpg,BF-039,B,F,N,24,CFD,21,33,False,98.94812774658205,Female,99.80223846435548,SAD,black or african american,0.999963403,masculine,0.6227384810000001,39,0.6260663870000001,Female,24,neutral,False,female,20.0,neutral,0.0
CFD-LM-234-176-N.jpg,LM-234,L,M,N,30,CFD,22,34,False,99.73031616210938,Male,62.97074508666992,CALM,"hispanic, latino, or spanish origin",0.81325078,masculine,0.9999670979999999,37,0.68654263,Male,34,neutral,False,male,24.0,neutral,0.002
CFD-BF-001-026-A.jpg,BF-001,B,F,A,28,CFD,27,43,False,96.54327392578124,Female,60.48160171508789,ANGRY,black or african american,0.998832941,masculine,0.825201631,39,0.46486985700000005,Female,37,anger,False,female,21.0,anger,0.0
CFD-BF-001-018-HO.jpg,BF-001,B,F,HO,28,CFD,32,48,True,99.98552703857422,Male,54.28705215454102,HAPPY,black or african american,0.999983788,feminine,0.915005147,41,0.376121342,Female,47,happiness,True,female,36.0,happiness,1.0
CFD-BF-001-009-F.jpg,BF-001,B,F,F,28,CFD,22,34,False,98.98616790771484,Female,74.23318481445312,SURPRISED,black or african american,0.9997814890000001,masculine,0.981216848,39,0.405090213,Female,34,surprise,False,female,17.0,surprise,0.0
CFD-BF-001-025-N.jpg,BF-001,B,F,N,28,CFD,31,47,False,99.8136215209961,Male,84.71205139160156,CALM,black or african american,0.999960601,masculine,0.897790492,33,0.335052311,Female,31,neutral,False,female,21.0,neutral,0.0
CFD-BF-001-021-HC.jpg,BF-001,B,F,HC,28,CFD,32,48,True,99.7259521484375,Female,51.72613143920898,HAPPY,black or african american,0.999997079,feminine,0.8048113579999999,39,0.595108092,Female,38,happiness,True,female,32.0,happiness,0.991
CFD-BF-233-116-N.jpg,BF-233,B,F,N,28,CFD,23,37,False,97.6785888671875,Female,99.92279815673828,CALM,black or african american,0.999920845,feminine,0.998222947,39,0.736186385,Female,31,neutral,False,female,23.0,neutral,0.0
CFD-LM-233-171-N.jpg,LM-233,L,M,N,33,CFD,29,45,False,99.63088989257812,Male,87.369140625,CALM,"hispanic, latino, or spanish origin",0.846011996,masculine,0.9995391370000001,39,0.7114909290000001,Male,40,neutral,False,male,31.0,neutral,0.0
CFD-AF-223-183-N.jpg,AF-223,A,F,N,44,CFD,31,47,False,98.55039978027344,Female,94.0743179321289,CALM,asian,0.999782205,feminine,0.9960166220000001,39,0.41614258299999995,Female,56,neutral,False,female,43.0,neutral,0.0
CFD-BF-037-026-HO.jpg,BF-037,B,F,HO,25,CFD,31,47,True,99.93218231201172,Female,98.20155334472656,HAPPY,black or african american,0.999670327,feminine,0.996706963,36,0.691264153,Female,46,happiness,True,female,25.0,happiness,1.0
CFD-BF-037-013-A.jpg,BF-037,B,F,A,25,CFD,22,34,False,92.28135681152344,Female,99.59314727783205,ANGRY,black or african american,0.998463511,feminine,0.995779335,39,0.709240735,Female,41,anger,True,female,25.0,neutral,0.012
CFD-BF-037-022-N.jpg,BF-037,B,F,N,25,CFD,26,40,False,98.68185424804688,Female,99.90739440917969,CALM,black or african american,0.9999852779999999,feminine,0.9911233779999999,39,0.510493577,Female,34,disgust,False,female,27.0,neutral,0.0
CFD-BF-037-043-F.jpg,BF-037,B,F,F,25,CFD,22,34,False,91.28591918945312,Female,98.7198715209961,FEAR,black or african american,0.9999920729999999,feminine,0.987288415,51,0.538191199,Female,45,fear,False,female,27.0,surprise,0.0
CFD-BF-037-030-HC.jpg,BF-037,B,F,HC,25,CFD,30,46,True,98.76242065429688,Female,98.71923065185548,HAPPY,black or african american,0.999650955,feminine,0.9842771290000001,39,0.724262834,Female,43,happiness,True,female,25.0,happiness,1.0
CFD-BF-205-141-N.jpg,BF-205,B,F,N,29,CFD,8,18,False,99.91862487792969,Female,95.74588775634766,CALM,black or african american,0.999764085,masculine,0.931100965,1,0.450995803,Male,22,neutral,False,female,18.0,neutral,0.0
CFD-AF-215-70-N.jpg,AF-215,A,F,N,30,CFD,18,30,False,98.70171356201172,Female,94.20551300048828,ANGRY,asian,0.999935687,feminine,0.998089075,39,0.8931287529999999,Female,43,neutral,False,female,23.0,neutral,0.0
CFD-BF-008-012-A.jpg,BF-008,B,F,A,24,CFD,23,35,False,98.01091003417969,Female,98.75428009033205,SAD,black or african american,0.9995882509999999,feminine,0.803047895,39,0.549583256,Female,29,disgust,False,female,19.0,neutral,0.0
CFD-BF-008-007-HC.jpg,BF-008,B,F,HC,24,CFD,22,34,True,58.09025192260742,Female,99.55756378173828,HAPPY,black or african american,0.999642968,feminine,0.684473991,39,0.614922404,Female,30,disgust,True,female,19.0,neutral,0.41
CFD-BF-008-001-N.jpg,BF-008,B,F,N,24,CFD,17,29,False,99.82227325439452,Female,99.93865966796876,CALM,black or african american,0.999275625,feminine,0.617949247,39,0.572985172,Female,33,neutral,False,female,18.0,neutral,0.0
CFD-BF-008-018-F.jpg,BF-008,B,F,F,24,CFD,22,34,False,88.50657653808594,Female,98.41722106933594,FEAR,black or african american,0.994118452,feminine,0.652338803,23,0.551719666,Female,28,surprise,False,female,21.0,surprise,0.0
CFD-BF-008-003-HO.jpg,BF-008,B,F,HO,24,CFD,21,33,True,99.05683135986328,Female,99.45840454101562,HAPPY,black or african american,0.9997518059999999,feminine,0.8967553970000001,34,0.416306496,Female,33,happiness,True,female,21.0,happiness,1.0
CFD-BF-202-109-N.jpg,BF-202,B,F,N,37,CFD,30,46,False,98.98265838623048,Female,99.13797760009766,SAD,black or african american,0.9995980259999999,feminine,0.836396873,45,0.652931333,Female,48,neutral,False,female,37.0,sadness,0.0
CFD-BF-030-009-HC.jpg,BF-030,B,F,HC,22,CFD,12,22,True,99.89032745361328,Female,98.99856567382812,HAPPY,black or african american,0.999972582,feminine,0.984243751,36,0.553026021,Female,25,happiness,True,female,18.0,happiness,1.0
CFD-BF-030-002-N.jpg,BF-030,B,F,N,22,CFD,12,22,False,74.33421325683594,Female,99.44457244873048,CALM,black or african american,0.999933541,feminine,0.691810012,24,0.5481597189999999,Female,21,neutral,False,female,18.0,neutral,0.0
CFD-BF-030-023-F.jpg,BF-030,B,F,F,22,CFD,23,37,False,63.15883255004883,Female,87.24594116210938,FEAR,black or african american,0.9996556040000001,masculine,0.611829162,24,0.332481474,Female,28,fear,True,female,24.0,fear,0.0
CFD-BF-030-007-HO.jpg,BF-030,B,F,HO,22,CFD,16,28,True,99.98768615722656,Female,98.87174987792969,HAPPY,black or african american,0.9999960659999999,feminine,0.9885634179999999,37,0.602682352,Female,30,happiness,True,female,18.0,happiness,1.0
CFD-WF-251-014-N.jpg,WF-251,W,F,N,50,CFD,24,38,False,98.9849624633789,Female,97.95301818847656,CALM,"hispanic, latino, or spanish origin",0.608346462,feminine,0.994503558,49,0.404334188,Female,58,neutral,False,female,42.0,neutral,0.0
CFD-AF-212-097-N.jpg,AF-212,A,F,N,23,CFD,22,34,False,99.44234466552734,Female,99.62818908691406,CALM,asian,0.999473095,feminine,0.9874187109999999,39,0.792713702,Female,38,neutral,False,female,22.0,neutral,0.0
CFD-LM-202-072-N.jpg,LM-202,L,M,N,35,CFD,30,46,False,99.88072204589844,Male,99.55831146240234,CALM,asian,0.568236411,masculine,0.999461651,39,0.735300064,Male,32,neutral,False,male,34.0,neutral,0.0
CFD-WF-037-029-N.jpg,WF-037,W,F,N,23,CFD,22,34,False,98.38187408447266,Female,96.0798568725586,CALM,white,0.513673306,feminine,0.906916857,23,0.667746663,Female,29,neutral,False,female,20.0,neutral,0.0
CFD-WF-037-024-F.jpg,WF-037,W,F,F,23,CFD,23,37,False,89.60891723632812,Female,91.8197021484375,SURPRISED,"hispanic, latino, or spanish origin",0.556265235,feminine,0.974020898,34,0.41154357799999997,Female,33,surprise,False,female,26.0,fear,0.0
CFD-WF-037-034-HC.jpg,WF-037,W,F,HC,23,CFD,26,40,True,99.7022933959961,Female,98.89996337890624,HAPPY,white,0.432563484,feminine,0.985963404,24,0.504455149,Female,31,happiness,True,female,21.0,happiness,1.0
CFD-WF-037-016-A.jpg,WF-037,W,F,A,23,CFD,22,34,False,96.24835205078124,Female,83.19823455810547,ANGRY,"hispanic, latino, or spanish origin",0.5027762060000001,feminine,0.5972979070000001,23,0.597969651,Female,31,anger,False,female,22.0,anger,0.0
CFD-WF-205-006-N.jpg,WF-205,W,F,N,27,CFD,19,31,False,99.62841033935548,Female,99.87274169921876,CALM,white,0.9902684690000001,feminine,0.7332019809999999,39,0.48938787,Female,37,sadness,False,female,26.0,neutral,0.0
CFD-AF-246-242-N.jpg,AF-246,A,F,N,25,CFD,22,34,False,88.47130584716797,Female,97.06156158447266,CALM,asian,0.99970293,feminine,0.823112547,39,0.683413029,Female,35,neutral,True,female,31.0,neutral,0.011000000000000001
CFD-WF-008-005-HC.jpg,WF-008,W,F,HC,30,CFD,23,37,True,93.18486785888672,Female,99.69881439208984,HAPPY,white,0.9964848759999999,masculine,0.57030338,49,0.324190199,Female,37,happiness,True,female,30.0,happiness,1.0
CFD-WF-008-016-F.jpg,WF-008,W,F,F,30,CFD,20,32,False,99.29255676269531,Female,99.27816772460938,SURPRISED,white,0.99246496,feminine,0.6340045329999999,39,0.579928279,Female,34,surprise,False,female,31.0,surprise,0.0
CFD-WF-008-011-A.jpg,WF-008,W,F,A,30,CFD,27,43,False,95.91773986816406,Female,99.5649642944336,ANGRY,white,0.999027014,feminine,0.7911602259999999,58,0.67341888,Female,52,anger,False,female,37.0,contempt,0.012
CFD-WF-008-003-HO.jpg,WF-008,W,F,HO,30,CFD,23,35,True,99.8003158569336,Female,99.72283935546876,HAPPY,white,0.999089241,feminine,0.9553627370000001,39,0.43426913,Female,33,happiness,True,female,30.0,happiness,1.0
CFD-WF-008-002-N.jpg,WF-008,W,F,N,30,CFD,23,35,False,99.64070129394531,Female,99.73760223388672,CALM,white,0.9842258690000001,feminine,0.691383958,39,0.620954633,Female,39,neutral,False,female,31.0,neutral,0.102
CFD-LM-251-073-N.jpg,LM-251,L,M,N,26,CFD,22,34,False,99.60770416259766,Male,99.21546936035156,CALM,"hispanic, latino, or spanish origin",0.802783728,masculine,0.999640167,24,0.584733129,Male,23,neutral,False,male,24.0,neutral,0.0
CFD-AF-241-141-N.jpg,AF-241,A,F,N,31,CFD,23,37,False,99.74650573730469,Female,99.43744659423828,CALM,asian,0.995667458,feminine,0.935028315,36,0.697963357,Female,31,neutral,False,female,27.0,neutral,0.0
CFD-WF-202-056-N.jpg,WF-202,W,F,N,27,CFD,22,34,False,98.75440979003906,Female,98.98729705810548,CALM,white,0.705355823,feminine,0.8954188820000001,27,0.368093967,Male,22,neutral,False,female,21.0,neutral,0.0
CFD-WF-030-031-HC.jpg,WF-030,W,F,HC,24,CFD,19,31,True,97.20354461669922,Female,99.01951599121094,HAPPY,white,0.7731699940000001,feminine,0.8496816159999999,36,0.5294132229999999,Female,32,happiness,True,female,22.0,happiness,0.993
CFD-WF-030-026-F.jpg,WF-030,W,F,F,24,CFD,32,48,False,64.08383941650389,Female,99.3713607788086,FEAR,white,0.379772455,feminine,0.9735604520000001,39,0.64280951,Female,33,happiness,True,female,23.0,sadness,0.132
CFD-WF-030-003-HO.jpg,WF-030,W,F,HO,24,CFD,23,37,True,99.57697296142578,Female,99.5859375,HAPPY,white,0.95394522,feminine,0.989238024,27,0.46841687,Female,29,happiness,True,female,22.0,happiness,1.0
CFD-WF-030-002-N.jpg,WF-030,W,F,N,24,CFD,16,28,False,99.84949493408205,Female,99.942138671875,CALM,white,0.8874728679999999,masculine,0.553332925,1,0.47459504,Female,28,neutral,False,female,21.0,neutral,0.0
CFD-WF-030-033-A.jpg,WF-030,W,F,A,24,CFD,27,43,False,94.41096496582031,Female,96.60689544677734,ANGRY,white,0.88925755,masculine,0.546040773,27,0.49181926299999995,Female,29,disgust,False,female,24.0,anger,0.0
CFD-BF-251-211-N.jpg,BF-251,B,F,N,38,CFD,25,39,False,98.71282958984376,Female,99.709228515625,CALM,black or african american,0.988445818,feminine,0.9848335979999999,46,0.625121713,Female,53,neutral,False,female,33.0,neutral,0.028999999999999998
CFD-WF-234-086-N.jpg,WF-234,W,F,N,22,CFD,14,26,False,99.94026184082031,Female,99.53910064697266,CALM,white,0.996716261,feminine,0.69815433,28,0.37067127200000005,Female,31,neutral,False,female,24.0,neutral,0.0
CFD-WF-006-002-N.jpg,WF-006,W,F,N,24,CFD,16,28,False,99.9194564819336,Female,98.50653839111328,CALM,white,0.856233895,feminine,0.947464705,39,0.623522401,Female,26,neutral,False,female,25.0,neutral,0.0
CFD-WF-006-011-F.jpg,WF-006,W,F,F,24,CFD,16,28,False,99.62672424316406,Female,98.0900650024414,SURPRISED,white,0.9067510959999999,feminine,0.980170608,39,0.588394642,Female,35,surprise,False,female,27.0,surprise,0.0
CFD-WF-006-019-A.jpg,WF-006,W,F,A,24,CFD,15,27,False,99.4992904663086,Female,92.7396240234375,CALM,white,0.8383983970000001,feminine,0.936104536,27,0.536447406,Female,38,sadness,False,female,23.0,neutral,0.07200000000000001
CFD-WF-006-006-HO.jpg,WF-006,W,F,HO,24,CFD,21,33,True,98.7626953125,Female,99.51912689208984,HAPPY,white,0.955521345,feminine,0.9850724940000001,39,0.54796499,Female,33,happiness,True,female,30.0,happiness,1.0
CFD-WF-006-003-HC.jpg,WF-006,W,F,HC,24,CFD,22,34,True,87.78973388671875,Female,99.6991958618164,HAPPY,white,0.897279024,feminine,0.992637515,39,0.752419353,Female,30,happiness,True,female,29.0,happiness,0.9790000000000001
CFD-AF-248-148-N.jpg,AF-248,A,F,N,34,CFD,22,34,False,97.36559295654295,Female,99.8822250366211,CALM,asian,0.998645782,feminine,0.989403129,39,0.6034087539999999,Female,51,neutral,False,female,33.0,neutral,0.0
CFD-WF-039-025-N.jpg,WF-039,W,F,N,23,CFD,14,26,False,99.33291625976562,Female,99.82937622070312,CONFUSED,white,0.739165902,feminine,0.924933434,23,0.579020739,Female,23,neutral,False,female,19.0,neutral,0.0
CFD-WF-039-032-A.jpg,WF-039,W,F,A,23,CFD,30,46,False,94.07142639160156,Female,95.03086853027344,CONFUSED,"hispanic, latino, or spanish origin",0.483976126,masculine,0.799050927,39,0.45448941,Female,44,disgust,False,female,25.0,neutral,0.001
CFD-WF-039-008-HC.jpg,WF-039,W,F,HC,23,CFD,20,32,True,97.04931640625,Female,99.495849609375,HAPPY,white,0.452133238,feminine,0.822213173,23,0.715967536,Female,26,happiness,True,female,19.0,happiness,0.981
CFD-WF-039-005-HO.jpg,WF-039,W,F,HO,23,CFD,16,28,True,99.63738250732422,Female,99.38883972167969,HAPPY,white,0.363472223,feminine,0.982396543,23,0.615498543,Female,25,happiness,True,female,19.0,happiness,1.0
CFD-WF-039-044-F.jpg,WF-039,W,F,F,23,CFD,22,34,True,55.70177459716797,Female,99.23050689697266,ANGRY,white,0.694700062,feminine,0.8394206759999999,39,0.340837121,Female,37,sadness,True,female,23.0,happiness,0.7120000000000001
CFD-WF-001-009-HO.jpg,WF-001,W,F,HO,24,CFD,22,34,True,99.86344909667969,Female,98.9029541015625,HAPPY,white,0.993073106,feminine,0.671840012,36,0.624418378,Female,34,happiness,True,female,28.0,happiness,1.0
CFD-WF-001-016-A.jpg,WF-001,W,F,A,24,CFD,19,31,False,98.77442169189452,Female,94.9377212524414,ANGRY,white,0.971039236,feminine,0.507697463,39,0.382658571,Male,26,anger,False,female,24.0,anger,0.0
CFD-WF-001-003-N.jpg,WF-001,W,F,N,24,CFD,21,33,False,99.84405517578124,Female,99.02772521972656,CALM,white,0.966460943,masculine,0.9557508229999999,1,0.527979195,Male,24,neutral,False,female,23.0,neutral,0.0
CFD-WF-001-010-HC.jpg,WF-001,W,F,HC,24,CFD,26,40,True,99.2233657836914,Female,98.61490631103516,HAPPY,white,0.982342243,masculine,0.6816535,36,0.55270195,Female,28,happiness,True,female,25.0,happiness,1.0
CFD-WF-001-027-F.jpg,WF-001,W,F,F,24,CFD,22,34,False,97.2903823852539,Female,88.75950622558594,SURPRISED,white,0.993113637,masculine,0.99851644,39,0.40272679899999997,Male,24,surprise,False,female,23.0,surprise,0.0
CFD-WF-233-112-N.jpg,WF-233,W,F,N,22,CFD,18,30,False,99.42314910888672,Female,99.54322814941406,CALM,white,0.863373995,feminine,0.894353807,36,0.71248138,Female,33,neutral,False,female,23.0,neutral,0.0
CFD-BF-242-154-N.jpg,BF-242,B,F,N,27,CFD,14,26,False,98.4760284423828,Female,99.73250579833984,CALM,black or african american,0.998909712,feminine,0.723663211,36,0.348830879,Female,29,neutral,False,female,21.0,neutral,0.0
CFD-WF-211-001-N.jpg,WF-211,W,F,N,21,CFD,20,32,False,98.84473419189452,Female,99.3753662109375,CALM,white,0.977395535,feminine,0.8218816520000001,15,0.399071932,Female,22,neutral,False,female,19.0,neutral,0.0
CFD-WF-023-020-HO.jpg,WF-023,W,F,HO,32,CFD,23,37,True,99.85433959960938,Female,99.3826904296875,HAPPY,white,0.7040081020000001,feminine,0.909098387,39,0.5955225829999999,Female,42,happiness,True,female,37.0,happiness,1.0
CFD-WF-023-026-F.jpg,WF-023,W,F,F,32,CFD,23,35,False,93.3000717163086,Female,99.13748931884766,FEAR,white,0.7265289429999999,feminine,0.9785877470000001,39,0.494697124,Female,44,fear,False,female,31.0,fear,0.0
CFD-WF-023-021-HC.jpg,WF-023,W,F,HC,32,CFD,23,37,False,83.50263977050781,Female,99.05117797851562,DISGUSTED,white,0.404162824,feminine,0.669617653,55,0.42230063700000003,Female,46,sadness,True,female,33.0,happiness,0.662
CFD-WF-023-013-A.jpg,WF-023,W,F,A,32,CFD,38,56,False,94.9397201538086,Female,94.20404052734376,ANGRY,"hispanic, latino, or spanish origin",0.652540445,feminine,0.8285480740000001,45,0.47520559999999995,Female,46,anger,False,female,32.0,anger,0.0
CFD-WF-023-003-N.jpg,WF-023,W,F,N,32,CFD,23,37,False,99.04945373535156,Female,99.08094787597656,CALM,white,0.9092292190000001,feminine,0.839610755,39,0.622531772,Female,43,neutral,False,female,33.0,neutral,0.004
CFD-AF-252-135-N.jpg,AF-252,A,F,N,22,CFD,22,34,False,98.65939331054688,Female,99.67056274414062,CALM,asian,0.995941877,feminine,0.872881293,36,0.450957417,Female,19,happiness,False,female,21.0,neutral,0.0
CFD-LM-242-002-N.jpg,LM-242,L,M,N,21,CFD,22,34,False,94.67557525634766,Female,55.14857864379883,CALM,asian,0.27726233,masculine,0.9999591109999999,27,0.50943625,Male,33,neutral,False,male,22.0,neutral,0.001
CFD-WF-229-004-N.jpg,WF-229,W,F,N,22,CFD,13,23,False,98.32345581054688,Female,99.05406951904295,SAD,middle eastern or north african,0.269845784,masculine,0.930266142,23,0.548207641,Male,29,neutral,False,female,17.0,neutral,0.0
CFD-BF-245-178-N.jpg,BF-245,B,F,N,35,CFD,22,34,False,98.26534271240234,Female,87.12968444824219,CALM,black or african american,0.999907255,masculine,0.817082167,41,0.532607079,Female,35,surprise,False,female,28.0,neutral,0.0
CFD-AF-255-209-N.jpg,AF-255,A,F,N,26,CFD,22,34,False,99.31497192382812,Female,99.39511108398438,CALM,asian,0.99956131,feminine,0.964066863,39,0.549735188,Female,29,neutral,False,female,24.0,neutral,0.0
CFD-WF-024-006-HO.jpg,WF-024,W,F,HO,23,CFD,22,34,True,99.90402221679688,Female,99.73933410644531,HAPPY,white,0.9755650159999999,feminine,0.8590340609999999,38,0.6326984170000001,Female,32,happiness,True,female,26.0,happiness,1.0
CFD-WF-024-003-N.jpg,WF-024,W,F,N,23,CFD,18,30,False,99.71347045898438,Female,99.86478424072266,CALM,white,0.97394681,feminine,0.646241307,27,0.535528779,Female,28,neutral,False,female,27.0,neutral,0.0
CFD-WF-024-029-A.jpg,WF-024,W,F,A,23,CFD,23,37,False,93.91827392578124,Female,78.48503875732422,ANGRY,white,0.580096841,masculine,0.86950922,36,0.47967308799999997,Female,37,anger,False,male,26.0,anger,0.0
CFD-WF-024-010-HC.jpg,WF-024,W,F,HC,23,CFD,22,34,True,84.25376892089844,Female,99.80859375,HAPPY,white,0.965877295,feminine,0.980584323,39,0.542095423,Female,40,happiness,True,female,26.0,happiness,0.992
CFD-WF-024-031-F.jpg,WF-024,W,F,F,23,CFD,22,34,False,90.34589385986328,Female,99.4721908569336,FEAR,white,0.946547568,masculine,0.651996374,45,0.690394878,Female,38,fear,False,female,32.0,fear,0.0
CFD-BF-048-005-HO.jpg,BF-048,B,F,HO,30,CFD,34,50,True,99.83179473876952,Female,98.14554595947266,HAPPY,black or african american,0.999770522,masculine,0.793991268,47,0.496385694,Female,50,happiness,True,female,28.0,happiness,1.0
CFD-BF-048-038-A.jpg,BF-048,B,F,A,30,CFD,26,40,False,87.06487274169922,Female,99.41126251220705,CONFUSED,black or african american,0.9985241290000001,feminine,0.9845021959999999,39,0.432483554,Male,35,disgust,True,female,27.0,disgust,0.013999999999999999
CFD-BF-048-006-HC.jpg,BF-048,B,F,HC,30,CFD,36,54,True,98.0966339111328,Female,99.10540008544922,HAPPY,black or african american,0.999862134,masculine,0.696747303,45,0.56240207,Female,52,happiness,True,female,28.0,happiness,1.0
CFD-BF-048-013-F.jpg,BF-048,B,F,F,30,CFD,18,30,False,91.65979766845705,Female,96.58863830566406,FEAR,black or african american,0.9996863009999999,masculine,0.921657085,37,0.6501331929999999,Female,30,fear,False,female,28.0,surprise,0.0
CFD-BF-048-002-N.jpg,BF-048,B,F,N,30,CFD,30,46,False,98.31045532226562,Female,99.78785705566406,CALM,black or african american,0.9994020459999999,masculine,0.884664714,39,0.47213745100000004,Female,36,neutral,False,female,28.0,neutral,0.0
CFD-WF-216-079-N.jpg,WF-216,W,F,N,39,CFD,22,34,False,99.6202621459961,Female,97.9596939086914,CALM,"hispanic, latino, or spanish origin",0.261376858,feminine,0.9617494940000001,39,0.469302624,Female,46,neutral,False,female,32.0,neutral,0.003
CFD-BF-041-004-HO.jpg,BF-041,B,F,HO,17,CFD,13,23,True,99.89393615722656,Female,73.4011459350586,HAPPY,black or african american,0.987703085,feminine,0.985342383,11,0.910187602,Female,21,happiness,True,female,16.0,happiness,1.0
CFD-BF-041-001-N.jpg,BF-041,B,F,N,17,CFD,13,23,False,98.5307159423828,Female,93.95731353759766,CALM,black or african american,0.854962945,feminine,0.619435787,11,0.928949296,Male,19,neutral,True,female,15.0,neutral,0.0
CFD-BF-041-018-F.jpg,BF-041,B,F,F,17,CFD,18,30,False,76.44207000732422,Female,97.4148941040039,SURPRISED,black or african american,0.9897018670000001,masculine,0.716198683,11,0.837915242,Female,23,surprise,True,female,16.0,neutral,0.006
CFD-BF-041-038-HC.jpg,BF-041,B,F,HC,17,CFD,13,25,True,93.86750793457031,Female,71.23343658447266,HAPPY,black or african american,0.998968959,feminine,0.950597525,11,0.939122558,Male,20,happiness,True,female,14.0,happiness,0.998
CFD-BF-041-047-A.jpg,BF-041,B,F,A,17,CFD,13,25,False,93.39238739013672,Female,92.42979431152344,ANGRY,black or african american,0.987922668,feminine,0.9609133009999999,11,0.9839190240000001,Male,21,neutral,True,female,15.0,neutral,0.008
CFD-WF-012-017-F.jpg,WF-012,W,F,F,23,CFD,14,26,False,93.20883178710938,Female,94.3556671142578,FEAR,white,0.903672695,feminine,0.968412519,27,0.279900551,Female,26,surprise,False,female,21.0,sadness,0.0
CFD-WF-012-002-N.jpg,WF-012,W,F,N,23,CFD,22,34,False,99.6101531982422,Female,99.83194732666016,CALM,white,0.947391868,feminine,0.976021409,24,0.5141719579999999,Female,27,neutral,False,female,22.0,neutral,0.0
CFD-WF-012-004-HC.jpg,WF-012,W,F,HC,23,CFD,22,34,True,99.8763198852539,Female,98.84742736816406,HAPPY,white,0.9431759120000001,feminine,0.975047588,27,0.49947834,Female,29,happiness,True,female,25.0,happiness,1.0
CFD-WF-012-012-A.jpg,WF-012,W,F,A,23,CFD,22,34,False,97.6422348022461,Female,99.0587921142578,ANGRY,white,0.697142363,feminine,0.936282873,44,0.531010211,Female,37,sadness,False,female,26.0,neutral,0.0
CFD-WF-012-007-HO.jpg,WF-012,W,F,HO,23,CFD,22,34,True,99.97017669677734,Female,99.6761703491211,HAPPY,white,0.98850435,feminine,0.970921397,27,0.557388902,Female,27,happiness,True,female,26.0,happiness,1.0
