File Name,Target ID,Race,Gender,Emotion,Age,Origin,amazon_age_low,amazon_age_high,amazon_smile,amazon_smile_confidence,amazon_gender,amazon_gender_confidence,amazon_emotion,clarifai_race,clarifai_race_confidence,clarifai_gender,clarifai_gender_confidence,clarifai_age,clarifai_age_confidence,face++_gender,face++_age,face++_emotion,face++_smile,microsoft_gender,microsoft_age,microsoft_emotion,microsoft_smile,amazon_age_average,microsoft_smile_confidence
CFD-WF-008-003-HO.jpg,WF-008,4,1,5,30,CFD,23,35,1,99.8003158569336,1,99.72283935546876,5,4,0.999089241,1,0.9553627370000001,39,0.43426913,1,33,5,1,1,30.0,5,1,29.0,1.0
CFD-WF-008-002-N.jpg,WF-008,4,1,2,30,CFD,23,35,0,99.64070129394531,1,99.73760223388672,2,4,0.9842258690000001,1,0.691383958,39,0.620954633,1,39,2,0,1,31.0,2,0,29.0,0.102
CFD-LM-251-073-N.jpg,LM-251,3,2,2,26,CFD,22,34,0,99.60770416259766,2,99.21546936035156,2,3,0.802783728,2,0.999640167,24,0.584733129,2,23,2,0,2,24.0,2,0,28.0,0.0
CFD-AF-241-141-N.jpg,AF-241,1,1,2,31,CFD,23,37,0,99.74650573730469,1,99.43744659423828,2,1,0.995667458,1,0.935028315,36,0.697963357,1,31,2,0,1,27.0,2,0,30.0,0.0
CFD-WF-202-056-N.jpg,WF-202,4,1,2,27,CFD,22,34,0,98.75440979003906,1,98.98729705810548,2,4,0.705355823,1,0.8954188820000001,27,0.368093967,2,22,2,0,1,21.0,2,0,28.0,0.0
CFD-WF-030-031-HC.jpg,WF-030,4,1,5,24,CFD,19,31,1,97.20354461669922,1,99.01951599121094,5,4,0.7731699940000001,1,0.8496816159999999,36,0.5294132229999999,1,32,5,1,1,22.0,5,1,25.0,0.993
CFD-WF-030-026-F.jpg,WF-030,4,1,4,24,CFD,32,48,0,64.08383941650389,1,99.3713607788086,4,4,0.379772455,1,0.9735604520000001,39,0.64280951,1,33,5,1,1,23.0,6,0,40.0,0.132
CFD-WF-030-003-HO.jpg,WF-030,4,1,5,24,CFD,23,37,1,99.57697296142578,1,99.5859375,5,4,0.95394522,1,0.989238024,27,0.46841687,1,29,5,1,1,22.0,5,1,30.0,1.0
CFD-WF-030-002-N.jpg,WF-030,4,1,2,24,CFD,16,28,0,99.84949493408205,1,99.942138671875,2,4,0.8874728679999999,2,0.553332925,1,0.47459504,1,28,2,0,1,21.0,2,0,22.0,0.0
CFD-WF-030-033-A.jpg,WF-030,4,1,1,24,CFD,27,43,0,94.41096496582031,1,96.60689544677734,1,4,0.88925755,2,0.546040773,27,0.49181926299999995,1,29,3,0,1,24.0,1,0,35.0,0.0
CFD-BF-251-211-N.jpg,BF-251,2,1,2,38,CFD,25,39,0,98.71282958984376,1,99.709228515625,2,2,0.988445818,1,0.9848335979999999,46,0.625121713,1,53,2,0,1,33.0,2,0,32.0,0.028999999999999998
CFD-WF-234-086-N.jpg,WF-234,4,1,2,22,CFD,14,26,0,99.94026184082031,1,99.53910064697266,2,4,0.996716261,1,0.69815433,28,0.37067127200000005,1,31,2,0,1,24.0,2,0,20.0,0.0
CFD-WF-006-002-N.jpg,WF-006,4,1,2,24,CFD,16,28,0,99.9194564819336,1,98.50653839111328,2,4,0.856233895,1,0.947464705,39,0.623522401,1,26,2,0,1,25.0,2,0,22.0,0.0
CFD-WF-006-011-F.jpg,WF-006,4,1,4,24,CFD,16,28,0,99.62672424316406,1,98.0900650024414,7,4,0.9067510959999999,1,0.980170608,39,0.588394642,1,35,7,0,1,27.0,7,0,22.0,0.0
CFD-WF-006-019-A.jpg,WF-006,4,1,1,24,CFD,15,27,0,99.4992904663086,1,92.7396240234375,2,4,0.8383983970000001,1,0.936104536,27,0.536447406,1,38,6,0,1,23.0,2,0,21.0,0.07200000000000001
CFD-WF-006-006-HO.jpg,WF-006,4,1,5,24,CFD,21,33,1,98.7626953125,1,99.51912689208984,5,4,0.955521345,1,0.9850724940000001,39,0.54796499,1,33,5,1,1,30.0,5,1,27.0,1.0
CFD-WF-006-003-HC.jpg,WF-006,4,1,5,24,CFD,22,34,1,87.78973388671875,1,99.6991958618164,5,4,0.897279024,1,0.992637515,39,0.752419353,1,30,5,1,1,29.0,5,1,28.0,0.9790000000000001
CFD-AF-248-148-N.jpg,AF-248,1,1,2,34,CFD,22,34,0,97.36559295654295,1,99.8822250366211,2,1,0.998645782,1,0.989403129,39,0.6034087539999999,1,51,2,0,1,33.0,2,0,28.0,0.0
CFD-WF-039-025-N.jpg,WF-039,4,1,2,23,CFD,14,26,0,99.33291625976562,1,99.82937622070312,0,4,0.739165902,1,0.924933434,23,0.579020739,1,23,2,0,1,19.0,2,0,20.0,0.0
CFD-WF-039-032-A.jpg,WF-039,4,1,1,23,CFD,30,46,0,94.07142639160156,1,95.03086853027344,0,3,0.483976126,2,0.799050927,39,0.45448941,1,44,3,0,1,25.0,2,0,38.0,0.001
CFD-WF-039-008-HC.jpg,WF-039,4,1,5,23,CFD,20,32,1,97.04931640625,1,99.495849609375,5,4,0.452133238,1,0.822213173,23,0.715967536,1,26,5,1,1,19.0,5,1,26.0,0.981
CFD-WF-039-005-HO.jpg,WF-039,4,1,5,23,CFD,16,28,1,99.63738250732422,1,99.38883972167969,5,4,0.363472223,1,0.982396543,23,0.615498543,1,25,5,1,1,19.0,5,1,22.0,1.0
CFD-WF-039-044-F.jpg,WF-039,4,1,4,23,CFD,22,34,1,55.70177459716797,1,99.23050689697266,1,4,0.694700062,1,0.8394206759999999,39,0.340837121,1,37,6,1,1,23.0,5,1,28.0,0.7120000000000001
CFD-WF-001-009-HO.jpg,WF-001,4,1,5,24,CFD,22,34,1,99.86344909667969,1,98.9029541015625,5,4,0.993073106,1,0.671840012,36,0.624418378,1,34,5,1,1,28.0,5,1,28.0,1.0
CFD-WF-001-016-A.jpg,WF-001,4,1,1,24,CFD,19,31,0,98.77442169189452,1,94.9377212524414,1,4,0.971039236,1,0.507697463,39,0.382658571,2,26,1,0,1,24.0,1,0,25.0,0.0
CFD-WF-001-003-N.jpg,WF-001,4,1,2,24,CFD,21,33,0,99.84405517578124,1,99.02772521972656,2,4,0.966460943,2,0.9557508229999999,1,0.527979195,2,24,2,0,1,23.0,2,0,27.0,0.0
CFD-WF-001-010-HC.jpg,WF-001,4,1,5,24,CFD,26,40,1,99.2233657836914,1,98.61490631103516,5,4,0.982342243,2,0.6816535,36,0.55270195,1,28,5,1,1,25.0,5,1,33.0,1.0
CFD-WF-001-027-F.jpg,WF-001,4,1,4,24,CFD,22,34,0,97.2903823852539,1,88.75950622558594,7,4,0.993113637,2,0.99851644,39,0.40272679899999997,2,24,7,0,1,23.0,7,0,28.0,0.0
CFD-WF-233-112-N.jpg,WF-233,4,1,2,22,CFD,18,30,0,99.42314910888672,1,99.54322814941406,2,4,0.863373995,1,0.894353807,36,0.71248138,1,33,2,0,1,23.0,2,0,24.0,0.0
CFD-BF-242-154-N.jpg,BF-242,2,1,2,27,CFD,14,26,0,98.4760284423828,1,99.73250579833984,2,2,0.998909712,1,0.723663211,36,0.348830879,1,29,2,0,1,21.0,2,0,20.0,0.0
CFD-WF-211-001-N.jpg,WF-211,4,1,2,21,CFD,20,32,0,98.84473419189452,1,99.3753662109375,2,4,0.977395535,1,0.8218816520000001,15,0.399071932,1,22,2,0,1,19.0,2,0,26.0,0.0
CFD-WF-023-020-HO.jpg,WF-023,4,1,5,32,CFD,23,37,1,99.85433959960938,1,99.3826904296875,5,4,0.7040081020000001,1,0.909098387,39,0.5955225829999999,1,42,5,1,1,37.0,5,1,30.0,1.0
CFD-WF-023-026-F.jpg,WF-023,4,1,4,32,CFD,23,35,0,93.3000717163086,1,99.13748931884766,4,4,0.7265289429999999,1,0.9785877470000001,39,0.494697124,1,44,4,0,1,31.0,4,0,29.0,0.0
CFD-WF-023-021-HC.jpg,WF-023,4,1,5,32,CFD,23,37,0,83.50263977050781,1,99.05117797851562,3,4,0.404162824,1,0.669617653,55,0.42230063700000003,1,46,6,1,1,33.0,5,1,30.0,0.662
CFD-WF-023-013-A.jpg,WF-023,4,1,1,32,CFD,38,56,0,94.9397201538086,1,94.20404052734376,1,3,0.652540445,1,0.8285480740000001,45,0.47520559999999995,1,46,1,0,1,32.0,1,0,47.0,0.0
CFD-WF-023-003-N.jpg,WF-023,4,1,2,32,CFD,23,37,0,99.04945373535156,1,99.08094787597656,2,4,0.9092292190000001,1,0.839610755,39,0.622531772,1,43,2,0,1,33.0,2,0,30.0,0.004
CFD-AF-252-135-N.jpg,AF-252,1,1,2,22,CFD,22,34,0,98.65939331054688,1,99.67056274414062,2,1,0.995941877,1,0.872881293,36,0.450957417,1,19,5,0,1,21.0,2,0,28.0,0.0
CFD-LM-242-002-N.jpg,LM-242,3,2,2,21,CFD,22,34,0,94.67557525634766,1,55.14857864379883,2,1,0.27726233,2,0.9999591109999999,27,0.50943625,2,33,2,0,2,22.0,2,0,28.0,0.001
CFD-WF-229-004-N.jpg,WF-229,4,1,2,22,CFD,13,23,0,98.32345581054688,1,99.05406951904295,6,5,0.269845784,2,0.930266142,23,0.548207641,2,29,2,0,1,17.0,2,0,18.0,0.0
CFD-BF-245-178-N.jpg,BF-245,2,1,2,35,CFD,22,34,0,98.26534271240234,1,87.12968444824219,2,2,0.999907255,2,0.817082167,41,0.532607079,1,35,7,0,1,28.0,2,0,28.0,0.0
CFD-AF-255-209-N.jpg,AF-255,1,1,2,26,CFD,22,34,0,99.31497192382812,1,99.39511108398438,2,1,0.99956131,1,0.964066863,39,0.549735188,1,29,2,0,1,24.0,2,0,28.0,0.0
CFD-WF-024-006-HO.jpg,WF-024,4,1,5,23,CFD,22,34,1,99.90402221679688,1,99.73933410644531,5,4,0.9755650159999999,1,0.8590340609999999,38,0.6326984170000001,1,32,5,1,1,26.0,5,1,28.0,1.0
CFD-WF-024-003-N.jpg,WF-024,4,1,2,23,CFD,18,30,0,99.71347045898438,1,99.86478424072266,2,4,0.97394681,1,0.646241307,27,0.535528779,1,28,2,0,1,27.0,2,0,24.0,0.0
CFD-WF-024-029-A.jpg,WF-024,4,1,1,23,CFD,23,37,0,93.91827392578124,1,78.48503875732422,1,4,0.580096841,2,0.86950922,36,0.47967308799999997,1,37,1,0,2,26.0,1,0,30.0,0.0
CFD-WF-024-010-HC.jpg,WF-024,4,1,5,23,CFD,22,34,1,84.25376892089844,1,99.80859375,5,4,0.965877295,1,0.980584323,39,0.542095423,1,40,5,1,1,26.0,5,1,28.0,0.992
CFD-WF-024-031-F.jpg,WF-024,4,1,4,23,CFD,22,34,0,90.34589385986328,1,99.4721908569336,4,4,0.946547568,2,0.651996374,45,0.690394878,1,38,4,0,1,32.0,4,0,28.0,0.0
CFD-BF-048-005-HO.jpg,BF-048,2,1,5,30,CFD,34,50,1,99.83179473876952,1,98.14554595947266,5,2,0.999770522,2,0.793991268,47,0.496385694,1,50,5,1,1,28.0,5,1,42.0,1.0
CFD-BF-048-038-A.jpg,BF-048,2,1,1,30,CFD,26,40,0,87.06487274169922,1,99.41126251220705,0,2,0.9985241290000001,1,0.9845021959999999,39,0.432483554,2,35,3,1,1,27.0,3,0,33.0,0.013999999999999999
CFD-BF-048-006-HC.jpg,BF-048,2,1,5,30,CFD,36,54,1,98.0966339111328,1,99.10540008544922,5,2,0.999862134,2,0.696747303,45,0.56240207,1,52,5,1,1,28.0,5,1,45.0,1.0
CFD-BF-048-013-F.jpg,BF-048,2,1,4,30,CFD,18,30,0,91.65979766845705,1,96.58863830566406,4,2,0.9996863009999999,2,0.921657085,37,0.6501331929999999,1,30,4,0,1,28.0,7,0,24.0,0.0
CFD-BF-048-002-N.jpg,BF-048,2,1,2,30,CFD,30,46,0,98.31045532226562,1,99.78785705566406,2,2,0.9994020459999999,2,0.884664714,39,0.47213745100000004,1,36,2,0,1,28.0,2,0,38.0,0.0
CFD-WF-216-079-N.jpg,WF-216,4,1,2,39,CFD,22,34,0,99.6202621459961,1,97.9596939086914,2,3,0.261376858,1,0.9617494940000001,39,0.469302624,1,46,2,0,1,32.0,2,0,28.0,0.003
CFD-BF-041-004-HO.jpg,BF-041,2,1,5,17,CFD,13,23,1,99.89393615722656,1,73.4011459350586,5,2,0.987703085,1,0.985342383,11,0.910187602,1,21,5,1,1,16.0,5,1,18.0,1.0
CFD-BF-041-001-N.jpg,BF-041,2,1,2,17,CFD,13,23,0,98.5307159423828,1,93.95731353759766,2,2,0.854962945,1,0.619435787,11,0.928949296,2,19,2,1,1,15.0,2,0,18.0,0.0
CFD-BF-041-018-F.jpg,BF-041,2,1,4,17,CFD,18,30,0,76.44207000732422,1,97.4148941040039,7,2,0.9897018670000001,2,0.716198683,11,0.837915242,1,23,7,1,1,16.0,2,0,24.0,0.006
CFD-BF-041-038-HC.jpg,BF-041,2,1,5,17,CFD,13,25,1,93.86750793457031,1,71.23343658447266,5,2,0.998968959,1,0.950597525,11,0.939122558,2,20,5,1,1,14.0,5,1,19.0,0.998
CFD-BF-041-047-A.jpg,BF-041,2,1,1,17,CFD,13,25,0,93.39238739013672,1,92.42979431152344,1,2,0.987922668,1,0.9609133009999999,11,0.9839190240000001,2,21,2,1,1,15.0,2,0,19.0,0.008
CFD-WF-012-017-F.jpg,WF-012,4,1,4,23,CFD,14,26,0,93.20883178710938,1,94.3556671142578,4,4,0.903672695,1,0.968412519,27,0.279900551,1,26,7,0,1,21.0,6,0,20.0,0.0
CFD-WF-012-002-N.jpg,WF-012,4,1,2,23,CFD,22,34,0,99.6101531982422,1,99.83194732666016,2,4,0.947391868,1,0.976021409,24,0.5141719579999999,1,27,2,0,1,22.0,2,0,28.0,0.0
CFD-WF-012-004-HC.jpg,WF-012,4,1,5,23,CFD,22,34,1,99.8763198852539,1,98.84742736816406,5,4,0.9431759120000001,1,0.975047588,27,0.49947834,1,29,5,1,1,25.0,5,1,28.0,1.0
CFD-WF-012-012-A.jpg,WF-012,4,1,1,23,CFD,22,34,0,97.6422348022461,1,99.0587921142578,1,4,0.697142363,1,0.936282873,44,0.531010211,1,37,6,0,1,26.0,2,0,28.0,0.0
CFD-WF-012-007-HO.jpg,WF-012,4,1,5,23,CFD,22,34,1,99.97017669677734,1,99.6761703491211,5,4,0.98850435,1,0.970921397,27,0.557388902,1,27,5,1,1,26.0,5,1,28.0,1.0
CFD-WF-220-101-N.jpg,WF-220,4,1,2,24,CFD,17,29,0,99.58317565917969,1,99.80423736572266,2,4,0.810126305,1,0.935546398,36,0.555076241,1,31,2,0,1,23.0,2,0,23.0,0.0
CFD-WF-218-087-N.jpg,WF-218,4,1,2,28,CFD,22,34,0,99.79280090332031,1,99.94190979003906,2,4,0.994373739,1,0.894433618,39,0.516694903,1,33,2,0,1,28.0,2,0,28.0,0.001
CFD-WF-227-002-N.jpg,WF-227,4,1,2,26,CFD,19,31,0,97.9153823852539,1,99.25377655029295,2,4,0.987599373,1,0.840796888,39,0.6885599490000001,1,31,2,0,1,30.0,2,0,25.0,0.0
CFD-WF-015-014-A.jpg,WF-015,4,1,1,24,CFD,21,33,0,97.39922332763672,1,99.61566925048828,1,4,0.43894618700000004,1,0.974474788,37,0.543041587,1,31,2,0,1,27.0,2,0,27.0,0.0
CFD-WF-015-006-N.jpg,WF-015,4,1,2,24,CFD,22,34,0,99.73786163330078,1,99.90924072265624,2,4,0.529910624,1,0.952020407,37,0.48351597799999996,1,27,2,0,1,26.0,2,0,28.0,0.0
CFD-WF-015-022-HO.jpg,WF-015,4,1,5,24,CFD,22,34,1,99.98210906982422,1,99.87651824951172,5,4,0.8372710940000001,1,0.9628316159999999,36,0.5517730710000001,1,40,5,1,1,26.0,5,1,28.0,1.0
CFD-WF-015-027-F.jpg,WF-015,4,1,4,24,CFD,22,34,0,95.53836059570312,1,99.52808380126952,7,4,0.862108946,1,0.946227789,36,0.490513325,1,33,4,0,1,28.0,7,0,28.0,0.0
CFD-WF-015-023-HC.jpg,WF-015,4,1,5,24,CFD,22,34,1,99.38127899169922,1,99.44470977783205,5,4,0.545699894,1,0.9178173540000001,39,0.434067965,1,34,5,1,1,27.0,5,1,28.0,1.0
CFD-AF-230-193-N.jpg,AF-230,1,1,2,24,CFD,22,34,0,99.18757629394531,1,95.79792022705078,2,1,0.9999903440000001,1,0.996560633,39,0.598225653,1,32,2,0,1,24.0,2,0,28.0,0.0
CFD-LM-220-329-N.jpg,LM-220,3,2,2,31,CFD,24,38,0,99.72854614257812,2,98.93911743164062,2,1,0.843684435,2,0.9955304859999999,39,0.751863897,2,39,2,0,2,30.0,2,0,31.0,0.0
CFD-BF-012-020-HC.jpg,BF-012,2,1,5,26,CFD,32,48,1,96.42971801757812,1,98.98601531982422,5,2,0.999772012,1,0.987781048,23,0.51660496,1,37,5,1,1,26.0,5,1,40.0,0.9470000000000001
CFD-BF-012-018-F.jpg,BF-012,2,1,4,26,CFD,14,26,0,96.4574966430664,1,77.35115051269531,7,2,0.9277205470000001,2,0.586767614,36,0.32095173,1,31,7,0,1,31.0,7,0,20.0,0.0
CFD-BF-012-019-HO.jpg,BF-012,2,1,5,26,CFD,22,34,1,99.90617370605469,1,99.53504180908205,5,2,0.999931812,1,0.997679412,39,0.491004884,1,29,5,1,1,29.0,5,1,28.0,1.0
CFD-BF-012-001-N.jpg,BF-012,2,1,2,26,CFD,23,37,0,99.4563980102539,1,91.8606185913086,6,2,0.999528527,1,0.7443884609999999,36,0.412663072,1,24,2,0,1,24.0,2,0,30.0,0.0
CFD-BF-012-015-A.jpg,BF-012,2,1,1,26,CFD,32,48,0,92.48928833007812,1,88.06686401367188,1,1,0.366962016,2,0.8090059759999999,39,0.592859447,2,33,6,0,1,28.0,2,0,40.0,0.0
CFD-BF-220-161-N.jpg,BF-220,2,1,2,33,CFD,23,35,0,96.40019989013672,2,62.52734756469727,2,2,0.999995947,2,0.940291643,40,0.451437473,1,44,5,0,1,33.0,2,0,29.0,0.001
CFD-LM-227-103-N.jpg,LM-227,3,2,2,32,CFD,22,34,0,99.62967681884766,2,78.70165252685547,2,3,0.8042334320000001,2,0.9959284070000001,37,0.7563924190000001,2,37,2,0,2,31.0,2,0,28.0,0.0
CFD-BF-218-207-N.jpg,BF-218,2,1,2,29,CFD,26,40,0,54.85575866699219,1,99.96167755126952,5,2,0.998524785,1,0.979741335,39,0.640355706,1,31,7,0,1,24.0,2,0,33.0,0.077
CFD-AF-237-223-N.jpg,AF-237,1,1,2,30,CFD,24,38,0,99.60082244873048,1,98.23040771484376,2,1,0.9687449929999999,1,0.6124616270000001,39,0.753145218,1,45,3,0,1,26.0,2,0,31.0,0.0
CFD-LM-218-183-N.jpg,LM-218,3,2,2,31,CFD,32,48,0,99.17697143554688,2,99.45397186279295,2,1,0.993573129,2,0.9902243609999999,39,0.669883728,2,37,2,0,2,30.0,2,0,40.0,0.0
CFD-AF-208-003-N.jpg,AF-208,1,1,2,28,CFD,22,34,0,99.68351745605469,1,91.79376220703124,1,1,0.625679135,1,0.9723351,36,0.654594362,1,28,2,0,1,26.0,2,0,28.0,0.0
CFD-BF-227-137-N.jpg,BF-227,2,1,2,36,CFD,22,34,0,97.82781982421876,1,99.07882690429688,1,2,0.99999994,2,0.851004243,39,0.74819994,2,25,2,0,1,22.0,2,0,28.0,0.0
CFD-BF-015-025-F.jpg,BF-015,2,1,4,29,CFD,21,33,0,87.36582946777344,1,99.6589126586914,0,2,0.999835551,1,0.9944136140000001,46,0.357517421,1,41,2,0,1,31.0,6,0,27.0,0.001
CFD-BF-015-022-A.jpg,BF-015,2,1,1,29,CFD,21,33,0,96.42122650146484,1,98.85213470458984,1,2,0.9995938540000001,1,0.997282267,45,0.351243198,1,44,2,0,1,29.0,2,0,27.0,0.0
CFD-BF-015-006-HO.jpg,BF-015,2,1,5,29,CFD,22,34,1,99.9071807861328,1,97.20652770996094,5,2,0.999954641,1,0.9964549540000001,47,0.590905905,1,53,5,1,1,36.0,5,1,28.0,1.0
CFD-BF-015-004-N.jpg,BF-015,2,1,2,29,CFD,17,29,0,99.3915786743164,1,99.7715835571289,6,2,0.9998179079999999,1,0.945432127,45,0.521645784,1,50,2,0,1,32.0,2,0,23.0,0.0
CFD-BF-015-007-HC.jpg,BF-015,2,1,5,29,CFD,26,40,1,97.80199432373048,1,97.09806060791016,5,2,0.9985936879999999,1,0.976716101,46,0.451304734,1,50,5,1,1,36.0,5,1,33.0,0.998
CFD-LM-211-128-N.jpg,LM-211,3,2,2,19,CFD,21,33,0,99.47925567626952,2,84.82807159423828,2,3,0.988567293,2,0.998998642,27,0.5025157929999999,2,20,2,0,2,22.0,2,0,27.0,0.0
CFD-AF-201-060-N.jpg,AF-201,1,1,2,23,CFD,22,34,0,98.7957000732422,1,93.70308685302734,2,1,0.998641491,2,0.6574565170000001,39,0.46194192799999995,1,24,2,0,1,22.0,2,0,28.0,0.0
CFD-WF-242-001-N.jpg,WF-242,4,1,2,27,CFD,20,32,0,99.42598724365234,1,99.4899673461914,2,4,0.33610248600000003,1,0.994003415,16,0.6965003009999999,1,40,2,0,1,23.0,2,0,26.0,0.0
CFD-BF-211-168-N.jpg,BF-211,2,1,2,51,CFD,34,50,0,96.517333984375,1,96.18480682373048,1,2,0.34602749299999996,1,0.985886335,59,0.871747017,1,73,2,0,1,47.0,2,0,42.0,0.0
CFD-BF-023-014-F.jpg,BF-023,2,1,4,30,CFD,30,46,0,89.13848114013672,1,98.9145050048828,4,2,0.962772489,1,0.9227247829999999,37,0.367634684,1,35,7,0,1,30.0,7,0,38.0,0.0
CFD-BF-023-013-A.jpg,BF-023,2,1,1,30,CFD,25,39,0,96.58534240722656,1,95.65479278564452,6,1,0.792804718,1,0.96541512,39,0.402225375,1,27,6,0,1,19.0,2,0,32.0,0.0
CFD-BF-023-012-HC.jpg,BF-023,2,1,5,30,CFD,22,34,1,99.54508209228516,1,94.87655639648438,5,2,0.999617517,1,0.9648114440000001,39,0.534725904,2,22,5,1,1,18.0,5,1,28.0,1.0
CFD-BF-023-010-N.jpg,BF-023,2,1,2,30,CFD,31,47,0,99.32388305664062,1,99.44733428955078,6,2,0.849598527,1,0.95837754,39,0.597964168,1,29,2,0,1,21.0,2,0,39.0,0.0
CFD-BF-023-003-HO.jpg,BF-023,2,1,5,30,CFD,21,33,1,99.6907196044922,1,98.63290405273438,5,2,0.9985438590000001,1,0.990383983,37,0.55583328,1,29,5,1,1,19.0,5,1,27.0,1.0
CFD-BF-229-179-N.jpg,BF-229,2,1,2,31,CFD,23,37,0,98.6974639892578,1,99.66989135742188,2,2,0.9997200970000001,1,0.886481285,39,0.551084638,1,35,2,0,1,25.0,2,0,30.0,0.0
CFD-WF-245-084-N.jpg,WF-245,4,1,2,35,CFD,31,47,0,98.70557403564452,1,95.66439819335938,2,4,0.9740872979999999,1,0.996419787,55,0.535065234,1,49,5,0,1,41.0,2,0,39.0,0.0
CFD-AF-206-079-N.jpg,AF-206,1,1,2,26,CFD,22,34,0,98.14876556396484,1,96.45069885253906,2,1,0.999971807,2,0.665740311,37,0.861345887,1,33,2,0,1,22.0,2,0,28.0,0.0
CFD-LM-216-082-N.jpg,LM-216,3,2,2,22,CFD,20,32,0,99.22107696533205,2,97.26897430419922,2,3,0.7769172190000001,2,0.9999130959999999,23,0.5527439120000001,2,22,2,0,2,19.0,2,0,26.0,0.0
CFD-AF-239-171-N.jpg,AF-239,1,1,2,28,CFD,22,34,0,98.93428802490234,1,99.67669677734376,2,1,0.999632478,1,0.997373223,39,0.5584427710000001,1,38,2,0,1,29.0,2,0,28.0,0.002
CFD-BF-024-002-N.jpg,BF-024,2,1,2,36,CFD,23,35,0,99.0422134399414,1,99.47882843017578,2,2,0.999935687,2,0.679132938,48,0.5916630629999999,1,45,6,0,1,24.0,2,0,29.0,0.0
CFD-BF-024-030-F.jpg,BF-024,2,1,4,36,CFD,24,38,1,88.36382293701172,1,91.16553497314452,7,2,0.9998058679999999,2,0.51115036,58,0.6045281889999999,1,38,4,1,1,25.0,7,0,31.0,0.489
CFD-BF-024-003-HC.jpg,BF-024,2,1,5,36,CFD,30,46,1,88.95890045166016,1,97.67312622070312,5,2,0.9999715090000001,2,0.842024863,40,0.581083119,1,29,5,1,1,23.0,5,1,38.0,0.95
CFD-BF-024-024-A.jpg,BF-024,2,1,1,36,CFD,26,42,0,81.26455688476562,1,98.85540771484376,3,2,0.9998370409999999,1,0.962684274,55,0.34104210100000004,1,52,3,1,1,24.0,0,0,34.0,0.0
CFD-BF-024-005-HO.jpg,BF-024,2,1,5,36,CFD,25,39,1,99.8984146118164,1,98.92959594726562,5,2,0.999985754,1,0.7172462340000001,41,0.544497848,1,37,5,1,1,24.0,5,1,32.0,1.0
CFD-BF-216-132-N.jpg,BF-216,2,1,2,24,CFD,22,34,0,98.93143463134766,1,99.64983367919922,2,2,0.923336148,1,0.996688604,39,0.629960716,1,37,2,0,1,26.0,2,0,28.0,0.0
CFD-LM-229-187-N.jpg,LM-229,3,2,2,38,CFD,26,40,0,99.33726501464844,2,99.68050384521484,2,3,0.96316123,2,0.99818337,37,0.5698873999999999,2,44,2,0,2,32.0,2,0,33.0,0.0
CFD-BF-047-004-HC.jpg,BF-047,2,1,5,34,CFD,25,39,1,98.39846801757812,1,99.4244155883789,5,2,0.999713182,1,0.9935040470000001,45,0.48788765100000003,1,49,5,1,1,33.0,5,1,32.0,1.0
CFD-BF-047-003-N.jpg,BF-047,2,1,2,34,CFD,25,39,0,98.8074188232422,1,99.8702392578125,2,2,0.9998120070000001,1,0.995258808,45,0.555577338,1,42,2,0,1,37.0,2,0,32.0,0.0
CFD-BF-047-055-F.jpg,BF-047,2,1,4,34,CFD,23,37,0,88.69247436523438,1,97.21072387695312,4,2,0.9959951640000001,1,0.959655046,39,0.390169621,1,35,7,0,1,29.0,4,0,30.0,0.0
CFD-BF-047-046-A.jpg,BF-047,2,1,1,34,CFD,25,39,0,95.67267608642578,1,98.24175262451172,1,2,0.999473631,1,0.9599012140000001,39,0.395974249,1,42,1,0,1,30.0,1,0,32.0,0.0
CFD-BF-047-028-HO.jpg,BF-047,2,1,5,34,CFD,20,32,1,99.7841567993164,1,98.70803833007812,5,2,0.9961398840000001,1,0.995105982,45,0.515633762,1,44,5,1,1,30.0,5,1,26.0,1.0
CFD-WF-219-038-N.jpg,WF-219,4,1,2,24,CFD,17,29,0,99.5372543334961,1,99.1093521118164,2,4,0.424389571,2,0.634683728,36,0.420667887,1,37,2,0,1,24.0,2,0,23.0,0.0
CFD-WF-014-002-N.jpg,WF-014,4,1,2,36,CFD,22,34,0,99.6466293334961,1,99.63091278076172,2,4,0.9978299740000001,2,0.570728779,45,0.5427129270000001,1,39,2,0,1,37.0,2,0,28.0,0.006999999999999999
CFD-WF-014-004-HO.jpg,WF-014,4,1,5,36,CFD,32,48,1,99.71156311035156,1,99.42286682128906,5,4,0.999108076,1,0.994477212,50,0.639089108,1,48,5,1,1,37.0,5,1,40.0,1.0
CFD-WF-014-012-A.jpg,WF-014,4,1,1,36,CFD,23,35,0,99.3621063232422,1,99.17686462402344,2,4,0.998085201,1,0.7473281620000001,48,0.6989467140000001,1,43,2,0,1,39.0,2,0,29.0,0.005
CFD-WF-014-009-HC.jpg,WF-014,4,1,5,36,CFD,32,48,1,83.66199493408203,1,99.65126037597656,5,4,0.997094393,1,0.9740895629999999,55,0.477743149,1,44,5,1,1,40.0,5,1,40.0,1.0
CFD-WF-014-023-F.jpg,WF-014,4,1,4,36,CFD,34,50,1,98.22077178955078,1,99.15779113769531,5,4,0.9979615209999999,1,0.98909235,39,0.436329901,1,47,5,1,1,40.0,5,1,42.0,1.0
