File Name,Target ID,Image ID,Race,Gender,Expression,Clarifai Race,Race Confidence,Clarifai Gender,Gender Confidence,Clarifai Age,Age Confidence
CFD-WF-016-017-HC.jpg,WF-016,17,W,F,HC,"hispanic, latino, or spanish origin",0.63953501,feminine,0.989292026,27,0.487789571
CFD-WF-016-015-N.jpg,WF-016,15,W,F,N,white,0.579460204,feminine,0.96517396,27,0.584469914
CFD-WF-016-003-HO.jpg,WF-016,3,W,F,HO,white,0.586133838,feminine,0.999058485,27,0.488522381
CFD-LM-214-165-N.jpg,LM-214,165,L,M,N,"hispanic, latino, or spanish origin",0.295447975,masculine,0.999424517,27,0.405375034
CFD-BF-044-034-N.jpg,BF-044,34,B,F,N,black or african american,0.998862207,masculine,0.999397635,27,0.470444977
CFD-WF-017-003-N.jpg,WF-017,3,W,F,N,white,0.947192609,feminine,0.621576071,27,0.549246192
CFD-WM-039-004-HC.jpg,WM-039,4,W,M,HC,white,0.989537597,masculine,0.994409442,27,0.543251336
CFD-WM-039-008-HO.jpg,WM-039,8,W,M,HO,white,0.994311392,masculine,0.98803246,27,0.579543352
CFD-WM-234-118-N.jpg,WM-234,118,W,M,N,white,0.989817142,masculine,0.996370554,27,0.446242273
CFD-WM-202-107-N.jpg,WM-202,107,W,M,N,white,0.904448152,masculine,0.995644689,27,0.531918406
CFD-WM-037-033-HC.jpg,WM-037,33,W,M,HC,white,0.991456866,masculine,0.999732196,27,0.540636182
CFD-BM-039-029-N.jpg,BM-039,29,B,M,N,black or african american,0.999875069,masculine,0.99648881,27,0.507147014
CFD-WM-036-047-F.jpg,WM-036,47,W,M,F,white,0.835044205,masculine,0.994585156,27,0.518492877
CFD-WM-036-037-HC.jpg,WM-036,37,W,M,HC,white,0.952089071,masculine,0.997818828,27,0.51444155
CFD-WM-031-003-N.jpg,WM-031,3,W,M,N,white,0.944551229,masculine,0.998540819,27,0.476742387
CFD-WM-038-018-F.jpg,WM-038,18,W,M,F,white,0.768740058,masculine,0.994797111,27,0.604929328
CFD-AM-225-102-N.jpg,AM-225,102,A,M,N,asian,0.996512115,masculine,0.999989748,27,0.570752621
CFD-WM-026-001-N.jpg,WM-026,1,W,M,N,white,0.975381017,masculine,0.997048795,28,0.50146091
CFD-WM-026-013-F.jpg,WM-026,13,W,M,F,white,0.967802167,masculine,0.998019338,28,0.496877253
CFD-WM-214-026-N.jpg,WM-214,26,W,M,N,white,0.99601382,masculine,0.997926831,28,0.449238479
CFD-WM-019-017-F.jpg,WM-019,17,W,M,F,white,0.588362813,masculine,0.956085563,28,0.525612235
CFD-BM-010-019-A.jpg,BM-010,19,B,M,A,black or african american,0.883277178,masculine,0.998583198,28,0.430315971
CFD-BF-007-001-N.jpg,BF-007,1,B,F,N,black or african american,0.983032465,feminine,0.694225907,28,0.395477295
CFD-WF-234-086-N.jpg,WF-234,86,W,F,N,white,0.996716261,feminine,0.69815433,28,0.370671272
CFD-WF-022-019-HO.jpg,WF-022,19,W,F,HO,white,0.942151427,feminine,0.622958302,28,0.582434058
CFD-WM-206-045-N.jpg,WM-206,45,W,M,N,white,0.998605013,masculine,0.979225516,28,0.503273368
CFD-WM-034-030-N.jpg,WM-034,30,W,M,N,white,0.922064185,masculine,0.999961972,28,0.452885985
CFD-AM-210-035-N.jpg,AM-210,35,A,M,N,asian,0.999445438,masculine,0.99972862,28,0.616925418
CFD-WM-003-003-HO.jpg,WM-003,3,W,M,HO,white,0.942099929,masculine,0.998866618,28,0.423124611
CFD-WM-003-006-HC.jpg,WM-003,6,W,M,HC,white,0.98696357,masculine,0.99977088,28,0.386392385
CFD-AM-231-136-N.jpg,AM-231,136,A,M,N,asian,0.955287337,masculine,0.999902189,28,0.533844352
CFD-BM-219-141-N.jpg,BM-219,141,B,M,N,black or african american,0.320588112,masculine,0.998933136,28,0.545222402
CFD-WF-236-107-N.jpg,WF-236,107,W,F,N,asian,0.965276122,feminine,0.99096483,28,0.516142011
CFD-LM-200-045-N.jpg,LM-200,45,L,M,N,"hispanic, latino, or spanish origin",0.50189501,masculine,0.999284506,28,0.526514769
CFD-WF-206-147-N.jpg,WF-206,147,W,F,N,white,0.73266995,feminine,0.993617058,28,0.351644516
CFD-LM-206-204-N.jpg,LM-206,204,L,M,N,"hispanic, latino, or spanish origin",0.892455697,masculine,0.999717593,28,0.459034324
CFD-WF-011-003-HO.jpg,WF-011,3,W,F,HO,white,0.99720335,feminine,0.609836578,28,0.475862324
CFD-WF-010-006-HO.jpg,WF-010,6,W,F,HO,white,0.997484744,feminine,0.716124058,28,0.454708397
CFD-WF-017-016-HC.jpg,WF-017,16,W,F,HC,white,0.947692513,feminine,0.986488461,28,0.556561589
CFD-WF-017-015-HO.jpg,WF-017,15,W,F,HO,white,0.984074831,feminine,0.991839051,28,0.507029653
CFD-WM-205-007-N.jpg,WM-205,7,W,M,N,white,0.9588902,masculine,0.99990195,28,0.538365245
CFD-WM-256-138-N.jpg,WM-256,138,W,M,N,white,0.802294552,masculine,0.999965787,28,0.534396172
CFD-WM-009-002-N.jpg,WM-009,2,W,M,N,"hispanic, latino, or spanish origin",0.889941573,masculine,0.999953806,28,0.483812869
CFD-WM-038-003-N.jpg,WM-038,3,W,M,N,white,0.996887863,masculine,0.999381423,28,0.517000437
CFD-WM-017-002-N.jpg,WM-017,2,W,M,N,white,0.993852258,masculine,0.997795463,29,0.520429373
CFD-WM-028-007-HO.jpg,WM-028,7,W,M,HO,middle eastern or north african,0.380310804,masculine,0.999521852,29,0.527659774
CFD-WF-022-017-N.jpg,WF-022,17,W,F,N,white,0.950775385,feminine,0.787148118,29,0.479203165
CFD-WF-022-007-HC.jpg,WF-022,7,W,F,HC,white,0.953581274,feminine,0.842424273,29,0.549107552
CFD-AM-221-184-N.jpg,AM-221,184,A,M,N,asian,0.999616802,masculine,0.999838471,29,0.460738838
CFD-WM-244-003-N.jpg,WM-244,3,W,M,N,white,0.646655083,masculine,0.999937475,29,0.514572144
CFD-AM-201-076-N.jpg,AM-201,76,A,M,N,asian,0.999934733,masculine,0.999898493,29,0.498230278
CFD-AM-252-114-N.jpg,AM-252,114,A,M,N,asian,0.998144507,masculine,0.998730004,29,0.525490165
CFD-AF-242-158-N.jpg,AF-242,158,A,F,N,asian,0.999780416,feminine,0.99282968,29,0.422706872
CFD-WM-251-002-N.jpg,WM-251,2,W,M,N,white,0.997073412,masculine,0.998019576,29,0.536070943
CFD-AM-213-056-N.jpg,AM-213,56,A,M,N,asian,0.999998868,masculine,0.999891281,29,0.535635471
CFD-WM-021-009-A.jpg,WM-021,9,W,M,A,middle eastern or north african,0.578574896,masculine,0.998908162,33,0.566696882
CFD-WM-017-005-HO.jpg,WM-017,5,W,M,HO,white,0.999706268,masculine,0.999767065,33,0.583271027
CFD-WM-017-011-A.jpg,WM-017,11,W,M,A,white,0.998215437,masculine,0.999612689,33,0.521463811
CFD-WM-017-003-HC.jpg,WM-017,3,W,M,HC,white,0.999594152,masculine,0.999563336,33,0.55026108
CFD-BF-001-025-N.jpg,BF-001,25,B,F,N,black or african american,0.999960601,masculine,0.897790492,33,0.335052311
CFD-AF-221-147-N.jpg,AF-221,147,A,F,N,asian,0.97259891,masculine,0.885792851,33,0.499442041
CFD-WM-038-011-A.jpg,WM-038,11,W,M,A,white,0.993607163,masculine,0.996173024,33,0.484860599
CFD-BM-019-004-HO.jpg,BM-019,4,B,M,HO,black or african american,0.999536037,masculine,0.997147322,34,0.536243916
CFD-BF-036-027-N.jpg,BF-036,27,B,F,N,black or african american,0.962087333,feminine,0.927437901,34,0.441554487
CFD-BF-036-032-HC.jpg,BF-036,32,B,F,HC,black or african american,0.933059156,feminine,0.971308172,34,0.348160207
CFD-BF-007-004-HO.jpg,BF-007,4,B,F,HO,black or african american,0.975356102,feminine,0.956206322,34,0.45082736
CFD-WF-036-030-HC.jpg,WF-036,30,W,F,HC,white,0.99858433,masculine,0.704584181,34,0.420948029
CFD-BF-008-003-HO.jpg,BF-008,3,B,F,HO,black or african american,0.999751806,feminine,0.896755397,34,0.416306496
CFD-WF-037-024-F.jpg,WF-037,24,W,F,F,"hispanic, latino, or spanish origin",0.556265235,feminine,0.974020898,34,0.411543578
CFD-WM-022-008-A.jpg,WM-022,8,W,M,A,"hispanic, latino, or spanish origin",0.716357172,masculine,0.999953032,34,0.501331329
CFD-LM-241-125-N.jpg,LM-241,125,L,M,N,asian,0.599606812,masculine,0.999967337,34,0.511262894
CFD-AF-203-077-N.jpg,AF-203,77,A,F,N,asian,0.998930693,feminine,0.938326001,34,0.489016056
CFD-WF-021-002-N.jpg,WF-021,2,W,F,N,white,0.958857179,feminine,0.783873558,34,0.564951539
CFD-BF-247-179-N.jpg,BF-247,179,B,F,N,black or african american,0.998918414,feminine,0.912045777,34,0.4068169
CFD-AM-224-126-N.jpg,AM-224,126,A,M,N,asian,0.943918705,masculine,0.998087466,34,0.462281317
CFD-WM-038-005-HO.jpg,WM-038,5,W,M,HO,white,0.98313874,masculine,0.986891747,34,0.505529165
CFD-AM-203-086-N.jpg,AM-203,86,A,M,N,asian,0.9995538,masculine,0.999955297,35,0.487523854
CFD-BF-009-002-N.jpg,BF-009,2,B,F,N,black or african american,0.999632955,feminine,0.693905354,35,0.548483372
CFD-AF-219-106-N.jpg,AF-219,106,A,F,N,asian,0.99950242,feminine,0.913697481,35,0.261274576
CFD-WM-026-019-A.jpg,WM-026,19,W,M,A,"hispanic, latino, or spanish origin",0.457293779,masculine,0.990513623,36,0.491376132
CFD-WM-019-006-HC.jpg,WM-019,6,W,M,HC,white,0.538804531,masculine,0.984253347,36,0.612198472
CFD-WM-019-003-N.jpg,WM-019,3,W,M,N,"hispanic, latino, or spanish origin",0.753053367,masculine,0.99798578,36,0.469930291
CFD-WM-019-009-HO.jpg,WM-019,9,W,M,HO,white,0.698822379,masculine,0.942138791,36,0.558661342
CFD-WM-021-004-HO.jpg,WM-021,4,W,M,HO,asian,0.686753273,masculine,0.998499691,36,0.690795422
CFD-WM-021-006-HC.jpg,WM-021,6,W,M,HC,asian,0.825912774,masculine,0.999775171,36,0.709051907
CFD-WM-021-001-N.jpg,WM-021,1,W,M,N,middle eastern or north african,0.726135254,masculine,0.999759853,36,0.632671356
CFD-BM-240-207-N.jpg,BM-240,207,B,M,N,black or african american,0.996724367,masculine,0.999189496,36,0.546548665
CFD-WM-028-003-N.jpg,WM-028,3,W,M,N,middle eastern or north african,0.613185406,masculine,0.999778152,36,0.487074137
CFD-WM-028-029-A.jpg,WM-028,29,W,M,A,"hispanic, latino, or spanish origin",0.545164585,masculine,0.999620557,36,0.527234554
CFD-WM-028-005-HC.jpg,WM-028,5,W,M,HC,middle eastern or north african,0.392383277,masculine,0.997675776,36,0.451142788
CFD-WM-028-019-F.jpg,WM-028,19,W,M,F,asian,0.256566763,masculine,0.999785066,36,0.532208264
CFD-WM-010-001-N.jpg,WM-010,1,W,M,N,white,0.993269444,masculine,0.995017648,36,0.622698128
CFD-WM-010-004-HO.jpg,WM-010,4,W,M,HO,white,0.995275259,masculine,0.999341071,36,0.613447428
CFD-WM-010-020-F.jpg,WM-010,20,W,M,F,white,0.950916409,masculine,0.999300838,36,0.525938988
CFD-BM-017-035-A.jpg,BM-017,35,B,M,A,black or african american,0.999887705,masculine,0.549517095,36,0.417898774
CFD-BM-010-003-N.jpg,BM-010,3,B,M,N,black or african american,0.993361473,masculine,0.998113275,36,0.575200558
CFD-BM-010-004-HO.jpg,BM-010,4,B,M,HO,black or african american,0.999928474,masculine,0.837572932,36,0.411269844
CFD-BM-019-045-A.jpg,BM-019,45,B,M,A,black or african american,0.999847651,masculine,0.998876989,36,0.493544668
CFD-BM-019-008-HC.jpg,BM-019,8,B,M,HC,black or african american,0.999867022,masculine,0.994921982,36,0.515893459
CFD-BM-045-004-N.jpg,BM-045,4,B,M,N,black or african american,0.999996126,masculine,0.999450803,36,0.535407543
CFD-BM-045-057-HC.jpg,BM-045,57,B,M,HC,black or african american,0.999999523,masculine,0.994457185,36,0.39599514
CFD-WM-029-009-HC.jpg,WM-029,9,W,M,HC,white,0.417518914,masculine,0.972810626,36,0.508185506
CFD-AM-251-124-N.jpg,AM-251,124,A,M,N,asian,0.99944675,masculine,0.999972522,36,0.626933813
CFD-AM-202-079-N.jpg,AM-202,79,A,M,N,asian,0.993485153,masculine,0.990582585,36,0.58752358
CFD-BM-018-040-F.jpg,BM-018,40,B,M,F,black or african american,0.94292593,masculine,0.976312876,36,0.364045411
CFD-BM-011-016-N.jpg,BM-011,16,B,M,N,black or african american,0.999337077,masculine,0.99977088,36,0.512799263
CFD-BM-011-020-A.jpg,BM-011,20,B,M,A,black or african american,0.999814153,masculine,0.999298692,36,0.466242999
CFD-BM-016-036-N.jpg,BM-016,36,B,M,N,asian,0.880447388,masculine,0.998249292,36,0.72509408
CFD-BM-016-042-A.jpg,BM-016,42,B,M,A,asian,0.95404613,masculine,0.992182255,36,0.611133099
CFD-BM-016-030-F.jpg,BM-016,30,B,M,F,asian,0.99584806,masculine,0.99549365,36,0.636526644
CFD-BF-031-002-N.jpg,BF-031,2,B,F,N,black or african american,0.999916911,feminine,0.982353866,36,0.648311138
CFD-BF-031-051-HO.jpg,BF-031,51,B,F,HO,black or african american,0.99999243,feminine,0.999155045,36,0.582303107
CFD-BF-031-062-F.jpg,BF-031,62,B,F,F,black or african american,0.999977052,feminine,0.997145414,36,0.452836603
CFD-BF-204-189-N.jpg,BF-204,189,B,F,N,black or african american,0.946520269,feminine,0.996279001,36,0.618680954
CFD-BF-009-008-HC.jpg,BF-009,8,B,F,HC,black or african american,0.999553919,feminine,0.96750319,36,0.685410857
CFD-BF-009-006-HO.jpg,BF-009,6,B,F,HO,black or african american,0.998862207,feminine,0.924693704,36,0.703440189
CFD-BF-007-006-HC.jpg,BF-007,6,B,F,HC,black or african american,0.999967694,feminine,0.890947163,36,0.513071895
CFD-BF-038-037-N.jpg,BF-038,37,B,F,N,black or african american,0.999376059,feminine,0.591490388,36,0.428506076
CFD-AF-240-206-N.jpg,AF-240,206,A,F,N,asian,0.98174727,feminine,0.903208137,36,0.689244032
CFD-WF-031-045-F.jpg,WF-031,45,W,F,F,white,0.917405844,feminine,0.885229468,36,0.38705039
CFD-WF-031-015-A.jpg,WF-031,15,W,F,A,white,0.835879445,feminine,0.703973711,36,0.55234313
CFD-BF-250-121-N.jpg,BF-250,121,B,F,N,black or african american,0.999839664,feminine,0.582510114,36,0.635463417
CFD-WF-204-038-N.jpg,WF-204,38,W,F,N,white,0.843001664,feminine,0.713643968,36,0.695670664
CFD-WF-009-004-HO.jpg,WF-009,4,W,F,HO,white,0.993215322,feminine,0.704522133,36,0.585131764
CFD-BF-039-008-HC.jpg,BF-039,8,B,F,HC,black or african american,0.999889791,feminine,0.813492715,36,0.481220365
CFD-BF-037-026-HO.jpg,BF-037,26,B,F,HO,black or african american,0.999670327,feminine,0.996706963,36,0.691264153
CFD-BF-030-009-HC.jpg,BF-030,9,B,F,HC,black or african american,0.999972582,feminine,0.984243751,36,0.553026021
CFD-AF-241-141-N.jpg,AF-241,141,A,F,N,asian,0.995667458,feminine,0.935028315,36,0.697963357
CFD-WF-030-031-HC.jpg,WF-030,31,W,F,HC,white,0.773169994,feminine,0.849681616,36,0.529413223
CFD-WF-001-009-HO.jpg,WF-001,9,W,F,HO,white,0.993073106,feminine,0.671840012,36,0.624418378
CFD-WF-001-010-HC.jpg,WF-001,10,W,F,HC,white,0.982342243,masculine,0.6816535,36,0.55270195
CFD-WF-233-112-N.jpg,WF-233,112,W,F,N,white,0.863373995,feminine,0.894353807,36,0.71248138
CFD-BF-242-154-N.jpg,BF-242,154,B,F,N,black or african american,0.998909712,feminine,0.723663211,36,0.348830879
CFD-AF-252-135-N.jpg,AF-252,135,A,F,N,asian,0.995941877,feminine,0.872881293,36,0.450957417
CFD-WF-024-029-A.jpg,WF-024,29,W,F,A,white,0.580096841,masculine,0.86950922,36,0.479673088
CFD-WF-220-101-N.jpg,WF-220,101,W,F,N,white,0.810126305,feminine,0.935546398,36,0.555076241
CFD-WF-015-022-HO.jpg,WF-015,22,W,F,HO,white,0.837271094,feminine,0.962831616,36,0.551773071
CFD-WF-015-027-F.jpg,WF-015,27,W,F,F,white,0.862108946,feminine,0.946227789,36,0.490513325
CFD-BF-012-018-F.jpg,BF-012,18,B,F,F,black or african american,0.927720547,masculine,0.586767614,36,0.32095173
CFD-BF-012-001-N.jpg,BF-012,1,B,F,N,black or african american,0.999528527,feminine,0.744388461,36,0.412663072
CFD-AF-208-003-N.jpg,AF-208,3,A,F,N,asian,0.625679135,feminine,0.9723351,36,0.654594362
CFD-WF-219-038-N.jpg,WF-219,38,W,F,N,white,0.424389571,masculine,0.634683728,36,0.420667887
CFD-WF-221-005-N.jpg,WF-221,5,W,F,N,white,0.994363427,feminine,0.976293147,36,0.590049922
CFD-BF-049-034-HO.jpg,BF-049,34,B,F,HO,black or african american,0.999973714,feminine,0.876924515,36,0.474587798
CFD-BF-049-036-HC.jpg,BF-049,36,B,F,HC,black or african american,0.999868393,feminine,0.901945353,36,0.410018265
CFD-BF-243-164-N.jpg,BF-243,164,B,F,N,black or african american,0.99996686,feminine,0.529190004,36,0.477610946
CFD-WF-244-163-N.jpg,WF-244,163,W,F,N,white,0.995782852,feminine,0.970269918,36,0.429776371
CFD-BF-025-005-HO.jpg,BF-025,5,B,F,HO,black or african american,0.999777019,feminine,0.944836974,36,0.606002808
CFD-BF-025-002-N.jpg,BF-025,2,B,F,N,black or african american,0.999840736,feminine,0.984765291,36,0.522948742
CFD-LM-210-156-N.jpg,LM-210,156,L,M,N,"hispanic, latino, or spanish origin",0.99875778,masculine,0.998724222,36,0.403019696
CFD-AF-209-006-N.jpg,AF-209,6,A,F,N,asian,0.993614256,feminine,0.971263409,36,0.63832891
CFD-BF-013-026-F.jpg,BF-013,26,B,F,F,black or african american,0.990868807,feminine,0.642836928,36,0.477234036
CFD-AM-211-052-N.jpg,AM-211,52,A,M,N,asian,0.592155814,masculine,0.890428305,36,0.575688124
CFD-BM-208-065-N.jpg,BM-208,65,B,M,N,black or african american,0.835667491,masculine,0.999835253,36,0.48237595
CFD-BM-237-188-N.jpg,BM-237,188,B,M,N,black or african american,0.999895334,masculine,0.992429972,36,0.400967032
CFD-BM-002-007-HO.jpg,BM-002,7,B,M,HO,black or african american,0.999998212,masculine,0.999644518,36,0.530813575
CFD-WM-230-131-N.jpg,WM-230,131,W,M,N,white,0.999265611,masculine,0.992038608,36,0.642143607
CFD-LF-236-221-N.jpg,LF-236,221,L,F,N,"hispanic, latino, or spanish origin",0.832052529,masculine,0.858797729,36,0.524689078
CFD-LF-207-198-N.jpg,LF-207,198,L,F,N,asian,0.65517962,feminine,0.979496002,36,0.441242933
CFD-AM-228-214-N.jpg,AM-228,214,A,M,N,asian,0.998406351,masculine,0.999906063,36,0.597945333
CFD-WM-032-014-A.jpg,WM-032,14,W,M,A,white,0.991875529,masculine,0.999075234,36,0.448195577
CFD-AM-244-222-N.jpg,AM-244,222,A,M,N,asian,0.687800169,masculine,0.988649487,36,0.484783947
CFD-WM-035-032-N.jpg,WM-035,32,W,M,N,"hispanic, latino, or spanish origin",0.792798996,masculine,0.99541384,36,0.478986263
CFD-WM-207-048-N.jpg,WM-207,48,W,M,N,asian,0.348466754,masculine,0.999618888,36,0.637503684
CFD-AM-209-048-N.jpg,AM-209,48,A,M,N,asian,0.999862075,masculine,0.999976158,36,0.712183595
CFD-LF-219-223-N.jpg,LF-219,223,L,F,N,asian,0.99826628,feminine,0.583692431,36,0.42174077
CFD-AM-236-090-N.jpg,AM-236,90,A,M,N,asian,0.92020005,masculine,0.997377336,36,0.675825715
CFD-LF-226-174-N.jpg,LF-226,174,L,F,N,asian,0.388948649,feminine,0.960852027,36,0.67928195
CFD-AM-253-161-N.jpg,AM-253,161,A,M,N,asian,0.972837389,masculine,0.999241769,36,0.556366682
CFD-WM-022-001-N.jpg,WM-022,1,W,M,N,"hispanic, latino, or spanish origin",0.865299642,masculine,0.999962807,36,0.587441444
CFD-WM-022-005-HO.jpg,WM-022,5,W,M,HO,"hispanic, latino, or spanish origin",0.925323367,masculine,0.999844313,36,0.587597668
CFD-WM-022-003-HC.jpg,WM-022,3,W,M,HC,"hispanic, latino, or spanish origin",0.882476151,masculine,0.999413431,36,0.554486632
CFD-WM-228-065-N.jpg,WM-228,65,W,M,N,"hispanic, latino, or spanish origin",0.307605922,masculine,0.998465538,36,0.632441759
CFD-BM-024-113-HC.jpg,BM-024,113,B,M,HC,asian,0.535670936,masculine,0.998510838,36,0.520974576
CFD-BM-024-061-HO.jpg,BM-024,61,B,M,HO,asian,0.835052609,masculine,0.989302695,36,0.59568435
CFD-AM-206-086-N.jpg,AM-206,86,A,M,N,asian,0.999143243,masculine,0.998888314,36,0.717509985
CFD-BM-229-209-N.jpg,BM-229,209,B,M,N,black or african american,0.999861121,masculine,0.999908805,36,0.477811635
CFD-BM-023-029-N.jpg,BM-023,29,B,M,N,black or african american,0.999422908,masculine,0.995959878,36,0.513988256
CFD-AM-208-143-N.jpg,AM-208,143,A,M,N,asian,0.886878848,masculine,0.997330904,36,0.541930079
CFD-WM-041-009-A.jpg,WM-041,9,W,M,A,"hispanic, latino, or spanish origin",0.890016675,masculine,0.996625185,36,0.516124904
CFD-WM-041-021-N.jpg,WM-041,21,W,M,N,"hispanic, latino, or spanish origin",0.924137533,masculine,0.999751985,36,0.557733119
CFD-WM-015-005-HO.jpg,WM-015,5,W,M,HO,white,0.989107132,masculine,0.999870718,36,0.57368356
CFD-WM-015-009-HC.jpg,WM-015,9,W,M,HC,white,0.976147532,masculine,0.999906778,36,0.583351314
CFD-WM-015-002-N.jpg,WM-015,2,W,M,N,white,0.791247487,masculine,0.999936759,36,0.529732704
CFD-BM-046-048-A.jpg,BM-046,48,B,M,A,asian,0.931371629,masculine,0.99803251,36,0.624040008
CFD-WM-211-054-N.jpg,WM-211,54,W,M,N,white,0.942068577,masculine,0.999970198,36,0.635730386
CFD-LF-242-121-N.jpg,LF-242,121,L,F,N,"hispanic, latino, or spanish origin",0.506969392,feminine,0.571118355,36,0.51354605
CFD-WF-003-003-N.jpg,WF-003,3,W,F,N,white,0.999795854,feminine,0.996554971,36,0.782808542
CFD-BF-050-012-A.jpg,BF-050,12,B,F,A,black or african american,0.99987787,feminine,0.87952745,36,0.518214822
CFD-BF-050-036-F.jpg,BF-050,36,B,F,F,black or african american,0.999904752,masculine,0.892904878,36,0.481192738
CFD-WF-238-023-N.jpg,WF-238,23,W,F,N,white,0.847381353,feminine,0.995937109,36,0.553601265
CFD-AF-228-173-N.jpg,AF-228,173,A,F,N,asian,0.999053895,feminine,0.987065673,36,0.614661336
CFD-AF-210-050-N.jpg,AF-210,50,A,F,N,asian,0.748746037,feminine,0.997589946,36,0.577322543
CFD-BF-003-004-HO.jpg,BF-003,4,B,F,HO,black or african american,0.999899328,feminine,0.848783553,36,0.627282619
CFD-WF-201-156-N.jpg,WF-201,156,W,F,N,white,0.468925714,feminine,0.641845822,36,0.522687078
CFD-WF-002-008-HC.jpg,WF-002,8,W,F,HC,white,0.99900806,masculine,0.908234537,36,0.49466902
CFD-WF-208-068-N.jpg,WF-208,68,W,F,N,white,0.812703013,feminine,0.946198821,36,0.703890264
CFD-BF-002-018-A.jpg,BF-002,18,B,F,A,black or african american,0.975882888,feminine,0.954066753,36,0.562119484
CFD-BF-005-005-HO.jpg,BF-005,5,B,F,HO,black or african american,0.999973893,feminine,0.9976089,36,0.571989119
CFD-BF-005-020-A.jpg,BF-005,20,B,F,A,black or african american,0.981811404,feminine,0.972732186,36,0.713799298
CFD-AF-211-066-N.jpg,AF-211,66,A,F,N,asian,0.999706805,masculine,0.724191308,36,0.57385534
CFD-LM-201-057-N.jpg,LM-201,57,L,M,N,"hispanic, latino, or spanish origin",0.502616227,masculine,0.999642968,36,0.679807723
CFD-BF-034-005-HO.jpg,BF-034,5,B,F,HO,black or african american,0.999993443,feminine,0.979337335,36,0.565553904
CFD-BF-034-031-HC.jpg,BF-034,31,B,F,HC,black or african american,0.999997616,feminine,0.958232939,36,0.578553557
CFD-LM-224-162-N.jpg,LM-224,162,L,M,N,white,0.370329916,masculine,0.999442339,36,0.497486651
CFD-BF-029-031-N.jpg,BF-029,31,B,F,N,black or african american,0.999995053,masculine,0.926757693,36,0.445257932
CFD-LM-223-175-N.jpg,LM-223,175,L,M,N,asian,0.419275582,masculine,0.995667338,36,0.603167534
CFD-BF-020-002-N.jpg,BF-020,2,B,F,N,black or african american,0.99972403,masculine,0.875582039,36,0.492399961
CFD-WF-020-002-N.jpg,WF-020,2,W,F,N,white,0.982308745,feminine,0.849429488,36,0.546797574
CFD-WF-020-023-HO.jpg,WF-020,23,W,F,HO,white,0.987728,feminine,0.999114633,36,0.497946262
CFD-WF-020-027-F.jpg,WF-020,27,W,F,F,white,0.950633228,feminine,0.98889786,36,0.581893802
CFD-BF-045-064-HC.jpg,BF-045,64,B,F,HC,black or african american,0.985630751,feminine,0.56684804,36,0.488091528
CFD-WF-011-016-F.jpg,WF-011,16,W,F,F,white,0.995502114,feminine,0.699865997,36,0.519540548
CFD-WF-011-011-A.jpg,WF-011,11,W,F,A,white,0.992244124,feminine,0.634133935,36,0.663164079
CFD-WF-011-006-HC.jpg,WF-011,6,W,F,HC,white,0.995017648,masculine,0.770004153,36,0.543175995
CFD-WF-011-002-N.jpg,WF-011,2,W,F,N,white,0.99072504,feminine,0.548810482,36,0.494358361
CFD-LM-213-061-N.jpg,LM-213,61,L,M,N,asian,0.560860693,masculine,0.999002934,36,0.560221434
CFD-BF-021-015-HC.jpg,BF-021,15,B,F,HC,black or african american,0.999956012,feminine,0.696170211,36,0.537809849
CFD-WF-247-065-N.jpg,WF-247,65,W,F,N,white,0.915115595,feminine,0.99247849,36,0.501675427
CFD-BF-019-025-F.jpg,BF-019,25,B,F,F,black or african american,0.999778867,feminine,0.936407089,36,0.557356238
CFD-BF-010-015-F.jpg,BF-010,15,B,F,F,black or african american,0.953104258,feminine,0.862673044,36,0.435025007
CFD-BF-010-003-HO.jpg,BF-010,3,B,F,HO,black or african american,0.999122143,masculine,0.673496485,36,0.407532483
CFD-BF-222-240-N.jpg,BF-222,240,B,F,N,black or african american,0.999771655,masculine,0.705976427,36,0.43175742
CFD-BF-028-001-N.jpg,BF-028,1,B,F,N,black or african american,0.999857903,feminine,0.709556878,36,0.669549346
CFD-BF-028-006-HO.jpg,BF-028,6,B,F,HO,black or african american,0.999993503,feminine,0.846948922,36,0.595199406
CFD-BF-043-004-HO.jpg,BF-043,4,B,F,HO,black or african american,0.999996185,feminine,0.995181501,36,0.449387312
CFD-WF-028-023-N.jpg,WF-028,23,W,F,N,white,0.999132395,feminine,0.83531034,36,0.729630649
CFD-BF-044-049-F.jpg,BF-044,49,B,F,F,black or african american,0.999621511,masculine,0.998411834,36,0.38777715
CFD-BF-249-091-N.jpg,BF-249,91,B,F,N,black or african american,0.999722242,feminine,0.898413181,36,0.561510682
CFD-WF-017-023-A.jpg,WF-017,23,W,F,A,white,0.780523896,masculine,0.672308087,36,0.440551668
CFD-BF-240-179-N.jpg,BF-240,179,B,F,N,"hispanic, latino, or spanish origin",0.559273183,feminine,0.775178075,36,0.488713861
CFD-WF-213-031-N.jpg,WF-213,31,W,F,N,white,0.870141864,feminine,0.779469728,36,0.624967217
CFD-AF-250-200-N.jpg,AF-250,200,A,F,N,asian,0.50872618,feminine,0.903285623,36,0.600547612
CFD-WM-006-002-N.jpg,WM-006,2,W,M,N,white,0.848945022,masculine,0.902124822,36,0.642211676
CFD-AM-246-184-N.jpg,AM-246,184,A,M,N,asian,0.973073542,masculine,0.999458313,36,0.505662501
